reviews,scores
부대찌개시킨건데 건더기는 별루없고 콩도 거의 없고.. 국물은 김치국맛이 더나네요..진짜 실망입니다,2
더운날씨 고생많으십니다,5
서비스와 양은 좋았어요,3
배달도 빨리 오고 맛있게 잘 먹었습니다,5
양 많고~ 맛나고~ 음식이 정갈하고~ 친절하시고~~ 배달이 빠릅니다~^^ 감사합니다~ 사업 번창하세요~^__^,5
새벽에 배고파서 별기대없이 시켰는데 너무 맛있어요ㅜㅜ ㅇ,5
잘먹었어요~~~~~,5
처음 시켜 먹어봤는데 배 터지게 맛잇게 잘먹었습니다 ^^ 또 시킬의향 200% 잘 먹었습니다 ^.^,5
맛잇게 먹었습니다 ㅎㄹㅎ,5
잘 먹엇습니다 뭔가 푸짐해요~~ 둘이먹다 하나가 죽으면 바로 알겟지만 맛잇어요,4
맛있는데 돈가스가 좀 눅눅했어요,4
아니 리뷰보면 안좋은 리뷰도 섞여있어서 시키는데 신뢰도가 조금 없었는데요.. 저는 너무너무 맛있었고 배송도 너무 만족했습니다. 진짜 빠른배달에 벨안누르고 문앞에놔달라했는데 그대로해주시고 문자까지 주셨네요. 너무 맛있게먹었습니다. 감사합니다. 정말 잘먹었어요,5
제육도 맛있는데 치킨마요도 맛있네욥,5
그럭저럭~~~~~~,5
충무김밥이 둑엇네 두번다시 는 충무얘기두 하기 싫어요!!!,1
돈가스 에쏘스 도 부족하고 배송비도 두개다 받고 뭐  이런  경우가? 맛  ×××도없음  두번다시 는 사먹으면 개××,1
진짜 맛있어요! 사진은 못찍어서 전에 먹은 내장탕으로 ㅎㅎ,5
맛있어요 양도 많고 자주 먹을거 같아요!,5
너무 맛있습니다 ^^,5
맛있어요. 조금 매운데 괜찮아요,5
#식후감 맛있어요.,5
요즘 간간히 주문하는데 배달빠르고 맛있네요 제육고기 넉넉합니다,5
배터지게먹었숩니다 번창하세요~~~,5
"배달이 20분 만에 왔고, 음식도 맛있었어요~^^",5
맛있게 잘 먹었습니다,5
맛잇게 잘먹었습니다 자주 시켜먹을게용!!,3
맛있게 잘 먹었습니다.,5
맛있게 잘먹었습니다.,5
양은 많은데 맛은 쏘쏘요,4
돈까스 2개 4시 55분에 시켜서 6시 30분에 받았습니다 2시간 전 배달신청 하셔야 할거 같습니다~!,2
맛있어요~~~~~~~,5
가성비 좋은거 같아요,5
맛있게 잘먹었습니다,5
맛있게 잘 먹었습니다,5
고기도 푸짐하고 고기밑에 계란후라이도 있는게 아주 좋네요,5
항상 잘 시켜먹고 있습니다!,5
언니한테 주문해줘서 사진은없네요... 언니가 너무 맛있다고 담에 또주문해달라고하네요~감사합니다,5
이제 한그릇배달은 하지도않나보네요  2년가까이 시켜먹었는데 1주일에 배달거절 5번 가까이 하네요. 앞으로 안시키겠습니다,1
맛있게 잘먹을께요!,5
양도 많고 맛있어요ㅎㅎ,5
맛있습니다 추천합니다,5
맛있게 잘먹었습니다~~,5
또먹으러 왔어요 매번 시켜먹을게요,5
굿%~~~~~~~~~,5
오랜만에 시켰는데 맛있게 먹었습니다,5
#식후감 잘먹었습니다,5
밑에 분 스팸도시락 시킨거 보고 시켰는데 밑에 분 스팸구울때 구워놨놔  뭔 스팸 색깔이 찐한갈색  거기다가 후라이팬 안닦나 무슨 찌든기름 맛이나 ㅅ바 이럴거면 야간에 왜 장사하세요 접으세요 제발 아무리 푼돈이라지만 시중에 나온 스팸굽기가 그리귀찮음? 그리고 배달원도 화난사람마냥 툭 던지고 가고 욕하려다 새벽이라 참음  진짜 왜 장사하세요,1
맛있게 잘 먹었습니다,5
"배달도 시간 맞춰 잘 와주셨고, 음식도 꼼꼼히 포장되어 왔습니다! 맛있었어요~~",5
맛있게 잘 먹었습니다,5
사장님 진짜 열받게 하시네요 주문 늦으면 얘기라도 하시던가 전화라도 받던지요 * * * 리뷰들에서 안좋은글 있었을때부터 알아봤어야 했는데.. 꼭 정성스러운 답글 달아주세요,1
맛있게 잘먹었습니다,5
굿  정말 많이 좋아요,5
배고파서 막 많이 먹어야할때 드시면 좋을 듯 합니다. 치킨 마요 - 맛있음 제육 덮밥 - 평범함 조금 싱거움 충무김밥 - 맛없음 절대 시키지 마세요,3
"진짜 맛있어용 구수하구~~ 양 짱 많아요ㅋㅋㅋ!!! 누룽지 국물이 좀 흘러서 오긴 했는데,, 맛있어서 괜춚!!",5
언제나 굿! 입니다,5
애들이 배고프다고 오자마자먹어서 사진이없네요  오늘도 맛있게 잘먹었습니다  리뷰콜라도 잘먹었습니다,5
양이 푸짐해서 항상 시키는데 맛있어요,5
배달이 너무 늦습니다 1시간정도 걸린다더니 거기에 30분은 더 걸립니다 덕분에 음식을 좋은 마음으로 먹을수가 없네요. 식당쪽에 연락이라도 제대로 되었음 좋았을텐데 다음부턴 식당 연락이 잘 되도록 해주세요,3
맛있게 잘 먹었습니다 감사합니다,5
괜찮아요.맛나요.먹으만 해요,3
"제육 양이 엄청 많은듯, 맛도 있음",5
맛있어요!!!!!!!!!,5
👍👍👍👍👍,5
오늘도 먹을게요'!!!!,5
굉장히 빠르게 배달오셔서 놀랬네요ㅋㅋ 잘먹었습니다,5
감동이네요. ㅎ.ㅎ잘먹을게요,5
사장님께 한말씀 드리고 싶어서 글써요 어디 배달 쓰시는지 모르겠지만 진짜 그쪽이랑 거래 끊고 다른업체 알아보시는게 사장님도 고객도 둘다 윈윈할 것 같네요. 배달소요시간 1시간이라해서 기다렸는데도 불구하고 +40분 지났구요 죄없는 사장님만 세네번 닦달해서 결국 라이더분 전화와서 한다는 얘기가 5분 좀 넘게 더걸려요 이러고 끊는건 어느나라 예의인지? 진짜 여지껏 배달음식 먹어보면서 라이더한테 이딴 대우 받는건 처음이네요 여튼 아직도 못받았지만 사장님때문에 그나마 참고 이정도만 하겠습니다,5
빠른배달과 맛있는음식 잘먹엏습니다,5
진짜 담백하고. 고소하며. 그와중에찐하구 ? ㅎㅎ 와 진짜 깔끔해요 맛잇어요!!! 육개장 정말 많은게 들어가는데 오히려 이건 딱 들어갈것만 들어간 느낌? 양도 푸짐!! 배달이 좀 지연되긴햇지만 ㅠㅠ 그래두 이정도 음식이라면. 또 시켜먹을것 같습니다!!!,5
다 식어서와서  이거머 ㅠㅠㅠ,3
배달도빠르고요 맛있게 잘먹었습니다,5
넘넘 맛있었어요! 다시 시켜먹을래요,5
덮밥양념이 맛있진않네요.. 냉콩나물국은 괜찬아요 밑반찬도 그럭저럭 깨끗하고 밥양은 좀ㅈ많고 배송은 40분정도 걸렸네요,2
맛있어요  감사합니다,5
맛있게 잘 먹었읍니다,4
"누룽지가 양이 많아서 그런건지 오는 길에 다 흡수된 건지,, 국물이 하나도 없고 물기없는 누룽지만 덩그러니 있네욥,, 근데 양이 3인분은 되는 거 같아요 진짜 많아요!! ㅋㅋㅋㅋ 좀 불어터진 누룽지였지만 누룽지 좋아해서 잘먹었어여~~!",5
랲씌우는걸 조금 신경써주셔야할듯요,3
양두많구   조아요♥️♥️♥️♥️♥️♥️,5
순살찜닭 맛있어요 ㅎㅎ,5
맛있어요 밥 추가가 있길래 추가 안하면 밥이 안오나 하고 후기를 봤는데 사진상에 안나와있어서 주문했는데 밥도 같이 오네요 ㅋㅋㅋ 저만 몰랐군요 무튼 잘 먹었습니다,5
맛남!!!!!!!!!!!!,5
맛있어요ㅠㅠㅠㅠㅠㅠㅠ,5
배달이 넘 오래걸려요ㅜ 양은 많아요,5
잘먹었습니다~^^^^,5
역시나 맛잇게 잘먹었습니다 ^-^,5
와....한시간 기달렸는데 돈까스 차갑다 ㅎㅎㅎ 바로 변기통에 다 부어버렸네요 짜증나서,1
그전에 시켜먹을땐 괜찮았었는데 여기 뭔일 있나요? 아님 김치찌개는 처음 시켜봤는데 이 메뉴만 별로인건가요? 고기도 별로 없고 김치도 어떤건 잘라져 있고 어떤건 배추 한잎이 통채로 있고.. 아무튼 오늘은 실망스러웠어요,3
큰 뼈 두개 있었는데 살코기가 거의 없었습니다 국물은 너무 짜고 텁텁했어요… ㅠㅠ 리뷰 평이 좋길래 주문했는데 맛이 너무 별로라 이상하다 싶어 최근 걸 다시 보니 조리장이 바뀌었다는 답글이 있네요 다른 메뉴는 괜찮던데 맛이 얼른 개선됐으면 좋겠습니다,3
..............,2
많이파세요~~~~~~~~,2
맛있게 잘 먹었습니다,5
맛도 괜찮고 양도 많앗는데 배달이 너무 오래걸렷네요.. 한시간이 넘게 걸려서 오래기다렷어요,4
양은 많고 맛은 그럭저럭이고 배달은 매우 늦음,4
실은 식사전이라 맛은 모릅니다 주문한지 두시간 만에 배달이 되서 다른업체에서 주문해서 식사를 마쳤습니다 취소 하려고 전화 했었는데 정중하게 사과를 하셔서 그냥 점심에 먹으려고 두었습니다 비주얼은 좋습니다 맛이 있기를 바랍니다,3
양이 정말정말 많습니다. 괜찮아요,5
고기양이 되게 많고 반찬도 맛있었어요 고기가 엄청 부들부들하네요,5
사장님 잘 먹었습니다,5
7시 주문해서 한시간 기다렸는데 배달안와서 봤더니 가게영업시간이 갑자기 9시넘어 오픈으로 변경되어있고 그래서 다른데서 주문해서  밥먹고 있는데 갑자기 9시반쯤에배송오면 어떡해요???  그리고 돈까스는 다 떡이돼서 왔어요,1
비가 와서 배달이 예정시간보다 30분쯤 늦게 왔어요. 어쩔수 없긴 하지만 찌개가 식어버려서 좀 아쉬웠네요. 그거 말고는 괜찮았습니다,5
간도 적당하고 양도 적당해요 배달은 많이 늦네요,5
맛있게 잘먹었습니다,5
양도 많고 배달 시간도 괜찮았어요. 맛있는데 바삭을 넘어 바짝 튀겨진 것 같았습니다. 다음엔 바삭할 정도로 튀겨주세요! 재배달 의사 있음.,5
두시간 전에 주문했는데도 손님이 많아서 그런지 20분정도 늦네요ㅠ 맛은 쏘쏘.. 양은 많았습니다,3
매번 잘먹었습니다.  6월10일 / 11일 2번/ 14일/ 15일/ 30일  총 6번 당첨됐다고 계속 댓글달리는데 하나도 못받았어요.  주문할때 안심번호 풀고 닉네임 일자 다적었는데고  리뷰에도 적었는데 안보시는건가요?,5
예상시간 안에 잘 받았습니다~ 리뷰가 많아서 기대하고 주문했는데 포장도 깔끔하고 맛있네요!! 서비스도 챙겨주시고 감사합니다^^,5
돈가스 소스가 좀 싱거웠지만 그래도 맛있게 잘먹었습니다,5
여러번 시켜먹던 메뉴인데 평소와 다르게 너무 맛이 영 아니게 왔어요.. 뼈 큰거 한개 작은거 한개 왔는데 살코기도 적고 시레기도 평소랑 다르게 너무 맛없어서 한입 먹고 버리게됐어요.. 국물까지 두세배로 짜기도 했고…레시피가 바뀐건지 오늘만 그런건지 너무 먹기 힘들어서 많이 아쉬웠어요,2
"정말 이런맛이  있을수가 정말 맛집이네요😊👍 식감도 좋고, 맛있게 먹었어요~ 역시나 이렇게 서비스 물도 주시고 너무 좋아요 자주 이용할께요, 사장님 대박 나시길 간절히 바랍니다 ~'^^",5
잘먹었습니다 감사합니다,5
항상맛있게 잘 먹구있습니다~~~  당첨됏다고한거 못받았는데 확인 좀해주세용~,5
다이어트하는데 충무김밥이 가성비좋고 맛좋아서 자주시킬렵니다 ㅋㅋ,5
언니시켜줬는데 언니가 넘맛있게 잘먹었다고하네요~감사합니다,5
또 시킬게요 ㅎㅎㅎㅎ 감사합니다,5
배달이 너무 느려요. 오늘도 기다리거 있는데 1시간넘어서도 도착이 안됩니다. 언제 올려나....,3
잘먹었습니다.....,5
한그릇제육덮밥 말이필요없습니다 겁나맛나요~,5
너무 맛있어서 또 시켜먹을 거 같아요,5
너무 맛있어서 또 시켜먹을 거 같아요,5
배달이라 이해해야 되는 부분인진 모르나 좀 더 빠삭하면 좋겠고 매운 소스 묽게 흐르는 소스면 금상첨화인거 같아요,4
굿굿~~ 간단하게 한끼먹긴 너무 좋아요~,5
아니 배달 2시간다되서 와서 죄송하다는말도안하고그냥가네요 음식도 다식어서오고,1
막국수라기보단 냉면에 가까운듯..ㅋ.ㅋ 하지만 내입맛엔 딱이었음,5
양많고 맛있어요 단골 되야겠다,5
자주이용하긴하지만 가격에 비해 퀄리티가  점점떨어지고잇네요 ㅠ 안타갑습니다,3
맛있게 잘 먹었습니다,5
배달도 빠르고 맛있게 먹었습니다.,5
매운 소스 묽었으면 좋겠음 뚝뚝 흐르듯 찍어먹기 좋게,3
자주 시켜먹습니다~,5
양 많아요 ㅎㅎㅎㅎ,5
구우우우웃good!!!,5
오늘도 맛있게 잘 먹었습니다!!,5
배달이 엄청 오래 걸리고 음식이 다 식어서 오네요..차가운 음식만 시켜야 할듯,2
잘먹었습니다~ 근데 상품 당첨됐다던데 안왔네요??????????????????,5
서비스 량 너무나 만족스럽게 먹고있습니다 ㅎㅎ,5
요즘 충무김밥에 빠져서 김밥만 시켜먹습니당 ㅎㅎ,5
찐 맛 있어요!! 야근 후 퇴근 후 자주 시켜먹어요 :),5
양 진짜 많아요 !! 뭘 시키든 양 진짜 많이 주세요~ 맛있게 잘 먹었습니다!,5
맛있다 냠냠냠냠냠냠 양 진짜 많음,5
배송은 시간대로 온거같은데 음식이 다 식어서 왔네요 돈가스하고 생선가스 등... 식은거 먹은 느낌,3
군대짬밥이 더 나음,2
맛있어요! 양도푸짐해요!,5
양도 많고 푸짐하게 잘 먹었어요,5
순살 찜닭으로 시켰는데 닭볶음탕 으로 온 것 같아요.  배가 고파서 그냥 먹었는데 다음에는 한번 더 신경 써 주셨으면 합니다.,4
너무 맛있게 먹었어요. 번창하세요,5
숟가락 젓가락 좀 주세요 도시락인데 왜 맨날 안 주시는 건지...,1
내장탕 칼칼존맛탱~~~! 배달은 1시간 꽉 채운 ㅜㅜ,5
맛있고 배달도 빨랐어요 ㅎㅎㅎㅎㅎ,5
맛있게 잘 먹었습니다,5
맛있었어요 근데 배달은 예상시간 1시간+ 25분정도 더 걸렸습니다ㅜ,5
맛있고 양도 많아서 굿,5
리뷰보고 구매했는데 그닥이요ㅠㅠ 치즈돈까스 주문했는데ㅜ실망스럽네여ㅜ.ㅜ 애기가먹고 싶다해서. 주문햇는디ㅠ 사진은 못찍어써요ㅠ,4
속이 너무 안좋아서 죽시켰습니다. 다 좋은데 야채 알맹이들이 너무 덜 끓여져서인지 크기가 커서인지 양파랑 당근 넘 생것같았어요. 그래서 싫었습니다ㅜㅜ 그래도 한그릇 주문도 가능하고 배달도 빨라서 좋았어요 별 5개 드립니다아. 사진은 용기 찍었습니다. 양 많아요! 하루종일 먹고 남았네요,5
푸짐해서 깜짝 놀랐어요 맛있게 잘먹었습니다😀,5
제육맛집 잘먹었습니다,5
처으무시켜서 먹어 봤는데 알차고 맛있었어용:),5
맛있고 양많고 배달빨라요,5
푸짐하고 좋습니다 감사하게 잘먹었습니다,5
먹느라 사진을못찍었네요... 다맛있게 잘먹었습니다~근데 돈까스소스가 바뀌었는지 저번이랑 맛이달라요..,5
갈비탕 정말맛있네요~,5
자주 시켜먹는데요 맛있습니다,5
오늘따라 제육덮밥이 맛이 이상하네요. 무슨 향신료 같은 향도 나고 더 못 먹겠어요..,1
바쁜시간인데 배달도 빠르고 우선 양이 어마무시합니다 다른 리뷰들보고 얼마나 많겟어 햇는데 의심해서 죄송함다,5
너무익혀서조금아쉽네요,4
잘먹었슴키다 ㅋㅋㅋㅋㅋ 굳,5
자주 시켜먹습니다 ㅎㅎㅎㅎ,5
진짜 느려요 엄청 느려요 세상 너무 느려요 다들 꼭 시키기전에 2시간 정도 예상하시고 시키세요 이거 진짜에요,2
양도많고 맛있었습니다~,5
양이 정말 많네요 남자 직원들도 배불러서 못 먹겠다고 할 정도! 감사합니다,5
굿굿 또시킬게요 굿굿,5
맛있게잘먹었슴니다,5
맛이 괜찮아요~~~,5
맛잇게 잘먹엇습니다,5
생각나면 늘 시켜요,5
두번째 시켜먹는건데 배달도 빠르고 너무 맛있어요ㅠㅠ 고구마무스 너무 달달하고 치즈도 고소해요!!! 반찬양도 넉넉해요🥰🥰,5
아나 사장님 정말 이러기에요 싱망 이예요,1
도시락통도 크고 기본 밥 제공인 줄 몰라서 하나 더 시켰어요 맛있어여,5
맛있어요!! 근데 배달이 매우매우매우매우 느려요ㅠㅠ 이른 아침에 시켜서 일찍 오려나 했는데 1시간 예정이었던게 1시간20분은 걸렸네요…! 그래도 양 많고 잘먹었습니다!,4
비교적 괜찮습니다 굿굿,5
감사합니다 ㅎㅎㅎㅎㅎ,5
늦은 시간에 맛있게 배달와서 잘먹었어요~ 새벽주문이었는데 1시간 넘게 걸린건 좀 아쉬움..ㅠㅠ,5
양도 많고 배달도 빠르고 맛있어용 근데 조금 짜요ㅠㅠ,5
한끼 든든하게 잘먹었습니다 ~,5
넘배고파서 오자마자먹느라 사진이없네요...6월14일 리뷰당첨됐는데...깜빡하고 글을 안올렸네요...ㅠ오늘도 맛나게 잘먹었습니다~감사합니다~,5
생수와 같이 주는 정성에 감동했습니다. 화학 맛도 별로 없고 맛있어요.,5
떡뽂이가 웬만한 프랜차이즈보다 맛있네요,5
잘드셨어요...감사합니다👍,5
양도 많고 맛있어요! 두끼는 해결 가능합니다 ㅎㅎ,5
3일째먹는중임다 ㅎㅎ,5
양도많고먹을만합니다,3
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4
물막국수는 양념이 없는 맑은육수를 기대했는데 양념이 뿌려져있어서 조금 아쉬웠어요  포장은 잘 되어왔고 시원하게 잘 먹었습니다,4
맛이 보통..........,4
"뼈해장국 사진은 못찍었네요ㅜ 맛있게 배부르게 잘먹었습니다^^ 생수,콜라 서비스 짱 감사해요 또 주문할게요😊",5
👍👍👍👍👍👍👍,5
배달시간도 늦고 언제올지도모르고 음식상태도 식어서 별로네요 정말 바쁘다고해도 이건 아니지않나 싶습니다 전자렌지 다시돌리고 에어프라이기까지 사용하네요 ㅋㅋㅋ,1
너무 맛있게 잘 먹었습니다!! 리뷰 당첨된 녹용도 너무 좋아요 ㅠㅠㅠ 감사합니다!!,5
생각보다 제육 고기를 많이주셔서 든든하게 먹었습니다,5
밥 맛있게 잘먹었어요,5
충무김밥 양많고 반찬도 넉넉하게 두끼먹었네요 역시 맛있어요!,5
"엔간해서 리뷰를 남기진 않지만 이건 남길만 하다 생각합니다. 이해하시죠? 주문 한시간만에 음식 받았는데 용기 깨져잇어서 포장뜯다 흘린거 치우는데 10분, 열받아서 전화하고 그냥 먹겠다하면서 음식 덜어내는데 보니 깨진 플라스틱 파편들 있어서 다시 전화드렸습니다 다시 배달 받는데 30분, 도합 도시락 한끼 먹는데 2시간 걸렸네요. 사장님이 무슨 잘못이 있겠습니까 그 라이더가 문제지, 근데 전화로 말씀하신 음료서비스도 없고, 문앞에 놓고 문자도 안한건 좀 그렇네요, 맛은 있습니다. 2시간 기다려서 그런가",1
양 정말 많아요.. 맛있네요,5
맛있게 먹었습니다! 또 시킬거 같아요!! 사진은 넘 배고파서 먹는 바람에ㅠㅠ,5
급하게 먹느라 사진은 못찍었네요..; 냉면은 면추가했는데 양념이 적게 와서 비벼먹기 좀 불편했고 돈까스는 금액에 비해 양이 조금 적어서 아쉬웠습니다.,5
제육 예전에 자주 먹다가 질려서 다른메뉴 시켜먹엇는데 간만에 먹엇는데 좋네요. 양도 많아요,5
사진 찍는걸 잊었네용 ㅠ 넘 달달하고 맛있었어요💜💜💜 양도 푸짐!!!,5
맛있게 잘 먹었습니다. 또 주문할게요,5
진짜 엄청맛있게 먹었습니다 감사합니다,5
물냉면 처음 먹어봤는데 쥐리네여,5
"비 오는데 최대한 빠르게 배달 와주셔서 감사해요 !! 양도 많고 특히 갈비탕 너무 부드럽게 잘 고아주셔서 진짜로 맛있게 먹었네요 요청사항인 후추, 김치 여유있게 챙겨주셔서 감사합니다 :)",5
저번보다 뭔가 양이 조금 줄어든 느낌이지만 저의 착각일꺼에요. 맛은 진짜 최곱니다. 최고최고👍,5
물냉면 먹고 싶어서 시켰어요 물냉면은 맛있네요 근데 돈까스가 빈 것 마냥 양도 너무 조금인것 같고 고기도 질겨서 먹는데 힘들었습니다..,5
맛있게 먹었습니다~,5
콩국물이 진하다는 후기를 듣고 시켰는데.. 조금 실망이였네요. 역시 사림마다 입맛이 다 다른가봐요.^^,3
맛있게 잘먹었습니다,5
잘 먹었습니다 ㅎㅎㅎ,5
감사히  먹겠습니다,5
양은 말할것도 없고 맛있게 잘 먹었습니다!!,5
안내된 시간보다 배달이 훌쩍 지났고요 고객센터에서 대응이나 처리해주는 부분이 정말로 맘에 안듭니다. 맛은 있고 양도 많으나 기분안좋게 밥을 먹게되서 짜증이 밀려오더군요,3
😁😁😁😁😁,4
장난치십니까? 주문 받아놓으시고 닫으셨네요? 이럴거면 전화라도 해주셔야죠 자주 시켜먹던곳인데 너무하네요,1
제육 너무맛있어요... 배달빠르고 양 많고 맛도좋아요!,5
"배달은 50분 걸렸고, 돈까스정식 맛나게 먹었습니다. 근데 양배추샐러드가 조금 더 신선했음 좋겠어요~    돈까스 소스도 맛있어서 잘 먹었어요.",4
먹을만했어요. 콩국수도 시원하네요!,5
50분을 기다려서 받아 버려서 면이불어 있고 얼음은 거의 반이 녹아 있네요 ㅠㅠ 배고파서 맛은 있네요 ㅠㅠ,2
잘먹었습니다 빠르네요,5
맛은 있었는데 배달이 너무 늦게 왔어요. 1시간 반 기다림. 배달예상시간은 1시간이였는데 그렇게 늦는거면 문자나 전화를 따로 주셔야하는거 아닌가요..,4
넘 맛있습니다 단골요,5
So delicious,5
너무 배고파서 먹다가찍었어용 이것저것 다하는 분식집 치고는 맛있어요!! 뼈해장국은 큰뼈 2개 작은뼈1개 들어가있어오 혼자먹기 딱,5
리뷰 이벤트로 주신 생수 감사합니다. 제육덮밥도 맛있게 잘 먹었습니다~,4
오자마자먹어서 사진이없네요 맛있게 잘먹었습니다~담에또주문할께요~,5
배달시간 좀 준수하십쇼. 도착예정시간보다 30분이나 늦게 갖다주면 땡입니까? 밥 한번 먹을라고 한시간 30분 기다렸어요. 깜빡했으면 전화라도 주던가 아니면 환불 해주던가 출근시간 다되서 안먹고 버렸습니다. 왠만해서 이런 리뷰 잘 안남기는데 선 많이 넘으셨어요,1
존맛임. 딴집은 다먹고허전한데 여기는 다먹으면 배부름.,5
평소 많이 먹는 편이라 두명이서 3인분 시킨건데 1인분이 남았네요 양도 많고 맛있고  결국 잘 먹었습니다,5
양도 많고 순두부 국물 맛도 좋네요~,5
맛있어요ㅈㅁㅈㅁㅈㅁ,5
맛좋아요!!!!!굿!!!,5
👍👍👍👍👍👍👍👍👍👍,5
양많고 맛있어요~~ 요즘 여기만시킴,5
숟가락 젓가락도 없습니다,1
양도 만족스럽고 맛도 보통이상이에요,5
"빠른 배달 푸짐한 양,밑반찬들 덤으로 생수까지. 대만족입니다",5
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
잘먹었습니다 아어어어,3
맛있었어요 끓이면 끓일수록 맛있네요 ㅋ 무엇보다 1인분도 배달돼서 젤 좋아요,5
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5
양도 많고 맛있게 먹었습니다!!,5
잘먹었습니다~~~~~,5
잘 먹었습니다~~~~,5
맛이 정말 별로중에 별로,1
소불고기도 맛있습니다. 메뉴하나씩 다먹어봐야겟어요.,5
"맛도 너무좋고, 일단 양에서 너무 만족합니다.  같은돈내고 먹는거 양 적으면 아쉬운데  너무만족햇습니다. 메뉴에 곱빼기도 추가해주세요~~",5
왠만하면 리뷰 안다는데 진짜 * 맛은 말할것도 없고 양도 *많은데 서비스까지 작살나고 와 진짜 밥상 * 참았습니다. 다음에 또 시키면 밥상 부수고 창문으로 *,5
점심시간이고 더운날이라 어쩔 수 없는듯요 번창하세요,5
양도 생각보다 많고 맛도 괜찮았습니당ㅎㅎㅎ 잘 먹었어용☺️,4
배달이 예상시간보다 늦었어요  찜닭국물이 샐러드쪽으로 넘어간거 같아요ㅜㅠ  음식 맛은 대체로 괜찮았어요,5
👍👍👍👍👍👍,5
다른집에 비해 양도 훨 많고 맛도 좋습니다^^!,5
얼음이 거의 녹은상태로 와서 그런지 살짝 싱거워서 아쉬웠지만 맛있게 먹었어요~!,5
맛은 괜찮긴하였으나 식어서온점만ㅜㅜ 전화서비스가좀부족한듯바쁘시겠지만조금은친절히응대해주셨으면하네요,5
맛있고 배송이 빨라요!! 음식 양도 많아요,5
배달빠르구 맛있어요 양도 엄청 많음 또 주문할께요 :),5
배달 빠르고 양 많았습니다.,5
👍👍👍👍👍,5
맛과 양 모두 굿입니다.,5
제육은 항상맛나요 감사합니다,5
넘 맛읶당 ㅎㅎ 속출이도 되고요,5
맛나네요.  잘 먹었습니다.,3
고민하지말고 걍 시키셈.,5
11시 시켰는데 12시44분도착,1
11시에 주문해서 80분이나 걸렸습니다 ㅠㅠ,3
이것도 괜찮았어요,5
솔직히 이집에서 양으로 불평하면 진짜 심각한거임 ㅋㅋ 치킨마요 보면 알겠지만 밥은 두공기는 되는양에 위에 치킨도 다덮고있음 부대찌개는 가격올려도 햄종류 개선이 시급해보이지만 양하나는 진짜 누구한테도 안꿀임,5
양많고 맛있음!!!,5
양으로도 승부하지만 맛으로도 승부하는곳!,5
배달1시간만에왔어요 치즈돈까스가 넘식어서 딱딱하고 치즈맛도 거의 안느껴지네요ㅠㅠ  배고파서 먹을게없어서 어쩔수없이 먹었지만 다신 안시켜먹을겁니다!!,1
피크타임도 아닌데 배달이 정확히 1시간 27분걸렸네요 치즈돈까스는 떡인지 뭔지 다식어서왔고 막국수는 다뿔어터졌고   배달거리 12분걸리던데 방금 음식가져갔다고 하신것 같은데  그동안 음식이 이렇게된게 상식적으로 이해가 안갑니다만 열받아서 궁서체로 리뷰남기는 첫 가게네요 많이파세요,1
배달 20분만에 왔어요~ 양도 너무 푸짐해요!,5
배달은 좀 늦었지만 맛있게 잘 먹었어요~~^^,5
"점심시간이라 그런가 .. 배달 한시간 걸렸는데 면도 불어서 조금 아쉬웠네요,, 다음에 시킨다면 냉면말고 다른 인기메뉴 먹어봐야겠어요",3
정말 괜찮네요 맛있어요 양 많고,5
정말 맛있어요~! 간도 잘맞고 항상 막고싶은 음식은 한그릇! 매번 맛있게 먹었는데 이번엔 진짜 양도 많고 닭도 한마리 주신줄 알았어요! 감사히먹었습니다~!,5
닭볶음은 괜찮은데요. 함박은 좀 뻑뻑한  느낌이 드네요,4
깔끔한포장 배송도 빠르고 양도 많고 배부르게 잘 먹었습니다.,4
다양한 메뉴 골라 먹는 재미도 가 있습니다,5
가성비갑이에요!!!!!!!,5
"문앞에 놓은 후 문자달라고 요청했는데, 전화걸어놓고는 아무말도 안하고,  문앞에 음식놓고 발로차듯 엄청세게 쿵쿵쿵 하고 문 두드리고 가는게 맞는건가요? 이건 대놓고 싸우자고 시비거는거 아닌가요?  음식이 너무 맛있어서 일년넘게 자주 시켜먹는데, 오늘 처음으로 배달때문에 정떨어져서 앞으로 여기서 시키지말까 생각까지 들었네요. 리뷰보니까 다른집도 그렇게 배달했다고 글 올라오던데, 혹시 다음번에 시키게되었을때 똑같은 상황 일어나면 음식이 아무리 맛있어도 다신 이용 안하게될것같네요.",5
배달은 정말 기분 나쁘고... 갈비는 딱 하나 들어있네요??  배달 주문하고 돈 아깝기는 정말 처음입니다!!!!,1
친구가 자고있어서 저혼자 먹을려고 문앞에놓고 작게 노크해달라고 했는데 친구가 잠귀가 밝지도 않은데 잠깨게해주셧네요 발로 문을 찬듯이 엄청 큰 소음이 나서 깜짝놀랐습니다 아무리 새벽이고 힘들어도 그건 아니지않나요 밥은 맛있게먹었습니다 기사님들 힘드신건 알겠는데 문에다가 화풀이하지마세요 제발,4
배달이느려터졋어여ㅡㅡ...,1
배달90분만에왓네요 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
앗 맛있더라구요!!!!!,5
맛있어요 역시 최고 입니다,5
