reviews,scores
배달도 빠르고 맛도 좋고 양도 좋았어요!! 혼밥할 때도 탕수육 먹을 수 있다니 넘 좋아요~~,5
배달 빠르고 맛있어요,5
탕짬면 처음 시켜봤어요. 탕수육과 짬뽕을 같이 먹을 수 있어서 좋아요,5
음식은 맛이 있었지만 젓가락 요청했지만 안왔고 직접수령 원했지몬 그냥 문 앞 계단에 두고 가셨어요 비와서 더러운 바닥에,4
진짜 맛있고 양도 적당히 많아요,5
짜장면은짜고 짬뽕은 맹탕.. 탕수육은맛있었네여,3
탕수육 양이 푸짐하니..잘먹었어요.,5
배고파서 급하게 사진찍었네요 배달 엄청 빨리왔어요 양도 푸짐하고 맛있어서 좋아요,5
제가 중국사람이지만 이집은 인정합니다,5
맛있게 잘 먹었습니다,5
세그릇맛에 곱배기 메뉴가 없어서 공기밥 추가했었는데 다행히 전화로 따로 연락주셔서 곱배기로 맛있게 먹었습니다~ ㅎㅎ,5
빠르고 맛있게 왔어요~~,5
너무 깔끔하고 양도 많고 맛있어요!!! 돈이 아깝지 않았습니다~! 그리고 서비스로 주신 만두도 너무 맛있더라구요ㅠㅠ 번창하세요~~!!,5
아침 이른 시간에 배달 하주셔서 감사합니다,5
맛있고 배달도 빠르네요,5
으아앙 사진을 못찓었는디 중국집 정착!! 아주 좋았다,5
완전 맛잏고 배달도 엄청빨리왔어요😆,5
배달시 문앞에놓고문자주세요였는데 예상시간다되도 안와서 웬일로 오래걸리지 하고 나가보니 이미 와있네요. 언제왔는지도모르겠고 방치되있다가 면은 다퍼져버렸네요.,4
젤 조와하는 짬뽕이에유,5
잘 먹었습니다.,5
짜장면 맛있어요 ㅎㅎ,5
항상 시켜먹는 곳이에요! 오늘도 맛있었어요,5
생각보다 배달빨리왔어요!!서비스감사합니닿ㅎㅎ,5
맛있게 잘 먹었습니다,5
"넘 맛있었어용, 배달두 왕빠르고 볶음밥 짜장이 엄청 찐해요!",5
정해진 시간보다 빨리 가져다 주셨구여 음식도 역시 맛있었네요^^~~,5
처음 시켜먹어요 재주문의사 100%,5
쟁반짜장이랑 차돌짬뽕은 대존맛이네요ㅋㅋ,5
배달 무지 빠르고 맛있어요!,5
"보내주신 음료랑 같이 맛있게 먹었습니다, 다음에도 주문할게요! :)",5
맛있습니다 좋습니다,5
잘먹었습니다~또시킬게요,5
빨리 왔습니다 잘 먹었습니다,5
잘 먹고 있습니다. 다음에 또 시키겠습니다.,5
10분도안되서 가져다주셨어요 최고~~!! 맛도최고~~!!,5
