reviews,scores
배달 예정 시간보다 20분은 빨리 왔어요 ! 따뜻하고 메뉴 간단 깔끔합니다~ 550은 굽기 전 중량이겠죠? 혼자 2끼는 먹을 듯 !! 실패 없는 무난무난한 맛입니다 ! 재주문 의사 있어요~ 잘 먹었습니다~,5
고기에서 비린내가 남며 음료같이 주문했지만 빠트리고 오시네요 그리고 고객응대는 영 ...,1
"맛잇게잘먹엇습니다,",5
급하게 먹느라 사진을 못찍었네요ㅠㅠㅠㅠㅠ 일단 JMT 임돠 쌈에 야무지게 싸서 먹었네용! 다음엔 다른 맛으로도 시켜먹어야겟아영,4
양도 많고 빨리오고 맛있네요 잘먹었습니다,5
삼겹살은 여기에요!',5
또 시켜 먹은 집입니다 ㅋㅋㄱ,5
맛있게 잘 먹었습니다,5
양 진짜 많아요~~~그리고 고기도 부드럽고 냄새도 하나도 않나요~,5
완전맛있어요 잡내안나고요 계란찜도 맛있어요^^,5
잘먹었어요!! 떡 빼달라고 했는데 주셨네..,5
오늘 정말 맛있게 잘먹었습니다,5
맛있어요!! 다음에 또 시켜먹겠습니다ㅎㅎ,5
푸짐 맛남 빠름 또 시킬게요 ^^,5
배달 빠르고 맛도 좋아용,5
삼겹살이 생각날 땐 항상 직구삼에서 먹어요. 맛있어요!!,5
맛있게 잘 먹었습니다,5
비가와서 바쁘셨을텐데도 시간내에 도착해주셔서 덕분이 따뜻하게 맛있게 먹을 수 있었네요^^이벤트로 준 소세지도 맛있네여 사이드 메뉴로 넣어도 될 정도에요ㅎ맛있게 잘먹었습니다^^다음에도 잘 부탁드려요~,5
모에요 이거 ㅠ 상추도 넉넉하게 넣어주시고  고기도 엄청 맛있게 잘구워졌어요 덕분에 든든한 저녁먹었습니다,5
마싯엇어요 ㅎㅎㅎㅎㅎㅎ,5
배불리 잘 먹었습니다!,5
매번 까다로운 요청사항 빠짐 없이 다 들어주셔서 정말 감사합니다!! 정말 정말 맛있어요!!,5
맛있게 잘 먹었습니다!!,5
삼겹살 하면 여기만 시켜 먹어요 ^^ 잘 먹었습니다,5
좀 퍽퍽했지만 잘 먹었습니다,5
시켜먹을때마다 만족스럽습니다. 맥주 안주로 더할 나위 없습니다,5
맛있네요 깔끔하고 포장도 잘 되어 있네요,5
전에보다 서비스나 맛이 더 좋아진거 같아요 배달도 예상시간보다 빨리 와주셨고 리뷰 이벤트로 계란찜 까지 정말 배불리 잘먹었습니다 거기다 해택젛은 쿠폰까지 앞으로도 잘 이옹할께요 번창하세요~,5
맛나게 잘먹었슴당~~,5
배부르게 잘 먹었습니다~ 계란찜도 맛있어요~!,5
항상 감사히 잘 먹고 있습니다.,5
배달 개느림 ㅜ 넘 느려여,5
ㅇㅇㅇㅇ배달 느려5;ㅆ음 ㅜ,5
오랜만에 먹었는데 역시 잘 먹었습니다,5
굿       굿,5
잘 먹었습니다 후후,5
맛있게 잘먹었습니다,5
주말이라 주문량이 많으셔서 배달은 좀 늦게 받았지만 늦게 받은게 생각 안날정도로 엄청 맛있고 양도 많아서 맛있게 먹었습니다. 다음에 또 시킬게요 번창하세요^^,5
고기 맛있어여ㅎㅎㅎ,5
정말 맛있게 잘 먹었습니다!! 감사해용 !! 또 시켜먹을게요 ~~,5
ㅏㅅ맛있어요요요요용ㅇ,5
자주 먹다보니 어느덧 쿠폰이 10장이 넘는 것 같네요. ㅎㅎ 슬슬 써야겠어요 오늘도 잘먹었습니다.,5
맛있어요 ㅠㅠ 역시 배달 삼겹살은 직구삼! 교정해서 질기거나 바싹 익힌 고기는 못 먹는데 부드럽게 구워주셔서 맛있게 먹었습니다 ㅎㅎㅎㅎ 서비스로 주신 소시지도 맛있었어요!,5
다 맛있지만 삼겹살이 특히 숯불향이 강해서 너무 맛있었어요 고기만 있는 줄 알았는데 마늘이랑 버섯이랑 떡까지 같이 주는 센스...❤ 서비스로 계란찜 받았는데 간이 딱 좋고 따뜻해서 최고였습니다! 다만 배달을 열심히 하시느라 그런지 음식이 한쪽으로 쏠려있고 육수 통이 새고 있었어요ㅠㅠ 그 점이 아쉬울 뿐 나머지는 정말 좋았습니다.,4
더운 날씨에 기운이 나는 식사를 했습니다. 오늘도 넘 맛있게 잘 먹었습니다!,5
양도많고 맛있고 고기는항상 옳네요,5
추억의 도시락이 원래 이렇게 쉰맛이 나나요? 예전엔 이런 맛이 아니였는데. 도시락에 들어있는 반찬에서 나는 신맛이 아니라 역한 쉰맛이에요. 씹다가 다 뱉고 버렸습니다 고기랑 냉면은 괜찮은데 도시락때문에 속 버렸습니다. 여름이라 음식관리 잘 하셔야 할 듯 합니다.,3
푸짐하고 고기맛도 부드럽고 맛있습니다 맥주땡길때 또 시켜먹을것같네요,5
"고기만 시켰울땐, 떢볶이 떡이나, 버섯, 마늘 넣지 말아 주세요",5
항상 빠르고 따뜻해서 맛있게 먹고 있어요,5
고기는 맛있었습니다 고기양념이 조금 짠듯했지만,4
직구삼 먹으려고 8시부터 대기 탔읍니다. 한번도 실망한 적 없어요 ㅋㅋ 다음에 쿠폰 쓰러 또 오겠습니다ㅋㅋ,5
빠르게 와서 따뜻하게 잘 먹었어요,5
가성비 별루인듯 해요,1
양도 많고 굽기 정도도 적당하고 맛있습니다,5
실수로 주로 시키는곳이 아니라 다른 지점에서 시키게 되었습니다 맛이나 구성에는 큰차이가 없지만 주로 시키는곳에 비하면 얇게 썰어오는편이라 큼직하게 먹는걸 좋아해서 아쉬웠 습니다 또.. 실수로 쌈추가를 안해서 순수 고기맛만 느꼈지만 그래도 질리지않고 맛있게 잘 먹었습니다,5
떡이랑 버섯 빼달라고 했는데 안빼줬네요 ㅠ 그것 빼고 맛도 양도 다 만족 합니다,5
삼겹 먹고싶을땐 항상 여기서 시켜먹는데요 늘 실망을 안시키네요ㅎ 맛잇어요,5
맛있어서 두번 째 시킵니다,5
"음식은 맛있게 잘 먹었습니다.  근데 배달이 90분 걸렸네요... 웬만하면 그냥 기다렸다 먹는데 평일 점심은 사정이 있어 시간이 촉박하여 매장에 문의했더니  기사님이 음식 들고 나가신지 30분이라고 하시더라고요.. 그렇다쳐도 55분내 배달된다고 메시지 받았는데,  그럼 조리시간조차 이미 오버된거 아닌가요? 점심 주문이 몰려서 그럴수있다고는 생각하지만  그럼 그냥 배달예정시간을 넉넉히 눌러주세요..  기다렸다 먹고 나니 세시라 일정 다 밀렸네요..  그래도 중복 무더운 날씨에 가져다주셔서 감사하니.. 별은 1개만 빼겠습니다..",5
고기는 부드럽고 맛있어요 다만5찬반찬은 내용이 좀 부실한듯...양이나 구성이 있으나마나 리뷰이벤소세지도 깜박하신듯...,4
집에 양파같이 꾸버먹었습니다 맛있어요 양도좋습니다,5
가성비 갑이네요 맛나고 비싸지 않고..,5
고기도 많고 상추 소분해 주셔서 좋았습니다,5
19:27 결제했는데 다른것도 아니고 고기를  1시간10분이 넘어가네.. 아직도 뭐하는 건가요?  죄송하다면 끝나는건가?,1
진짜 배달 짱 빨라서 좋아요!,5
세번째 주문입니다. 여기 고기 너무 맛있어요!! 떡사리 구이도 너무 고소해요,5
매번 배달도 빠르고 맛있네요!,5
ㅇ,5
ㅇ,5
맛있게 잘 먹었어요,4
아주아주 맛있어요!!^^,5
가끔은 고기랑 아주 작은 김치찌개가 섞인 메뉴도 먹고싶네요. 그치만 원없이 먹을 수 있는 양입니디.,5
고기 너무 맛있고 서비스도 좋아요!,5
양 많아요,5
맛잇어요 고기양도 적당하고 좋아요,5
혼자먹기 양 딱 적당해요 ㅎㅎ,5
이 풍부한 양! 구운 고기가 먹고 싶다면 이 메뉴야 말로 제격이죠! 정말 맛있게 먹고 있습니다!,5
고기는 진짜 맛도 있고 쫄깃쫄깃하고 좋았어요. 물냉면이 살짝 꾸덕꾸덕하긴 한데 육수 부으니까 많이 풀어지고 또 맛잇더라고요 잘 먹엇습니다,5
삼겹은 역시 배달삼겹 크으으으으👍👍👍👍,5
언제나 잘먹고있습니다,5
양도 많고 요청사항 잘 들어주시고 잘먹겠습니다,5
맛있고 배달 빨라요,5
양도 많고 맛있네요.  고기 먹고 싶으면 이용 또 해야겠어요,5
양이 푸짐하고 맛도 좋습니다. 리뷰이벤트로 수제소시지도 주셨어요 나중에도 재주문 하려고 합니다 ㅎㅎ,5
맛있게잘먹었습니다~~^^,5
양많고 맛있어요~특히 집에서 굽기귀찮을때 매우좋습니당,5
맛있어요! 직구삼은 항상 맛있게 먹어요. 리뷰이벤트로 주신 계란찜도 맛있게 잘 먹었습니다. 리뷰 쓰는 거 깜빡하고 있다가 일주일만에 간신히 쓰네요. 맛있습니다!!! 특히 저는 직구삼의 김치찌개가 아주 매력적이라고 생각합니다.,5
배달도 빠르고 고기도 맛있었어요~ 다만 비빔냉면이랑 물냉면이랑 뚜껑을 바꿔서 덮어주셨더라구요ㅠㅠ 육수 다 넣고 이상하다는걸 알아차려서 속상했지만 그냥 두개 잘 섞어서 고기랑 맛있게 먹었습니다~~ 그래도 다음엔 비빔냉면을 꼭 먹어보고 싶어요ㅎㅎ,5
오랸만에 맛잇게 잘 먹었습니더,5
삼겹살 목살 섞어서 시켰어요.,4
오랜만에 맛있게 잘 먹었습니다,5
김치찌개는 진짜 아니네요. 색도 그렇고 물러터진 식감도 그렇고. 그래서 별하나 뺐어요.,4
다좋은데 도시락에 들어간 소스가 파채들어간것처럼 새콤해요. 그냥 일반 고추장비벼먹어도 맛있을텐데 아쉽네요. 그리고 밥이 덩어리져 있는게 좀 오래된밥느낌이라서 좀 찝찝했어요,4
먹다가 고기 한 번 찌개 한 번 쏟았습니다. 사진깜빡했는데 계란찜도 잘 먹었어요.  다만 밥과 고기 있는 용기가 잘 안 뜯어졌습니다.,5
대박!!!!배달도 빠르고 완전 맛있어요^^ 너무 배고파 먹느라 사진이 없어요 ㅜㅜ 냄새에 정신줄 놓고 ㅠㅠ다음에도 시킬께요~~~,5
처음 주문해봤는데 양도 많고 맛있어서 다 먹었어요ㅎ 비냉은 육수도 따로 챙겨주셔서 좋았어요 ㅎ 양념장이 조금 더 있었으면 좋았겠지만 맛있게 먹었어요~,5
맛있게 잘먹었습니다~,5
항상 잘 먹고 있습니다.,5
너무 맛있고양도 많이요,5
맛있어요! 또 주문할게요,5
넘 마싯네용 꿀주말에 맛난음식까지 감사합니당,5
사진을 깜빡했네요. 항상 양 많고 맛있습니다.,5
뭐가 이렇게 든든하게 나오자냐 너무 잘먹었자냐 양도많고 배달도 빠르고 최고자냐!!!!!,5
믿고 먹는 직구삼입니다. 양 푸짐하고 맛있네용.,5
고기 땡길때 바로 생각납니다  잘 먹을게요,5
최근 가게가바빠서그런건가. 두번연속 삼겹살이 구워져오는게아니라 익혀져 오는 것처럼 덜구워져오네요.  이젠 바싹구워달라요청해야 될거같아요,4
언제 먹업하도 정말 맛있네요,5
양이 진짜 많네요 밥 괜히 추가했어욯ㅎㅎㅎ 상추도 많고,4
따뜻하게 배달해주셔서 맛있게 잘먹었습니다~!,5
배송이 걸리긴했지만 그래도 맛있네여 엄청! 파절이 필수 ㅎㅎ,5
배달도 빠르고 맛있게 잘먹었어요,5
너무 맛있어요. 삼겹살 구이 여기 제일 맛있는것같아요 사장님 감사합니다,5
양이 원래 이런가요 ..? 맛은 있는데 ㅜㅜ,3
번거롭게해드려 죄송합니다 고맙습니다 잘먹었습니다,5
맛있게 잘먹었습니다!!~,5
양도 혜자고 날이 더워 고기 집에서 구워먹기 부담스러울때 정말 좋습니다 ㅎㅎ맛있어요~,5
배달도 예상시간보다 빨리 왔고 비계 없는 부위로 요청했는데 반영해 주셔서 감사하고 마늘도 잘 안먹는데 하나도 안맵고 고소하고 떡이랑 버섯도 많이 들어서 다른 반찬없이 맨밥하고만 먹어도 맛있었어요. 무엇보다 고기를 어쩜 이렇게 딱 맛있게 굽는지 그 비결이 정말 궁금해요.혼자 집에서 고기 구워먹으려면 정말 귀찮은데 직구삼은 이럴때 정말 최고에요!,5
맛있게 잘먹었습니다!!!!!,5
배달도 엄청 빠르구 고기 잘익어서 맛있었어요 물냉도 시원하고 맛있었어요,5
맛있게 잘 먹었습니다,5
맛있게 잘 머겄습니다아~~~,5
"맛있었습니다 ㅎㅎ 메뉴구성을 꼼꼼히 여러 번 확인했는데도, 결국에는 사진을 보고 쌈채소들이 같이 오는 줄 잘못 알았네요.. ㅠ 사진을 혹시 수정해주시면 주문하는 분들한테 더 도움이 될 것 같습니다 ㅎㅎ",5
잘 먹었습니다~~ 양 진짜 많아요!!,5
맛있어요 어예어예 굳굳,5
맛있고 양도넉너합니다. 다음번엔 다른것도 시켜볼게요,5
너무 양도 많고 맛잇어여,5
우리식구들이 좋아하는 삼겹살 정말 맛있게 잘 먹었어요  김치찌게도 굿~^^,4
오랜만에 먹었는데 맛나게잘먹었네요 ㅎㅎ,5
잊지않고 온 서비스 등 감사합니다 잘먹었어요,5
맛있게 잘 먹었어요 :) 고기는 언제나 제 스타일♡♡♡ 그런데 냉면은.. 조금..ㅜㅜ 살짝 냄새나고 육수도 적었어용.. 배달이 돌다와서 그런건지 면이 많이 붙어서 잘 안풀리고.. 포기하고 고기로 배채웠습니당.. 앞으로 냉면은 전문점에서 먹는걸로..! 고기는 냄새도 안나고 잘 구워져서 맛있게 잘먹었어요~! 다음엔 고기만세트로 먹을게요 ㅎㅎ,5
맛있게 잘 먹었습니다!!👍👍👍👍,5
피크 시간이었는데 20~30분 정도에 온 것 같습니다. 받았을때 적당한 온기였네요 고기 굽기도 딱 적당하고 김치찌게 간도 딱 맞았던 것 같습니다.,5
맛있었어요 또먹을게요!!,5
항싱 맛있게먹어요~~~~,5
밋도 양도 적당^^ 배송에 약간의 오류가 있었지만 예상시간안에 도착,4
맛있습니다 양도 적당해요,5
잘 먹었습니다!!!,5
포장에 고기냄새가 좀 묻어잇네요.,3
리뷰이벤트로 받은 계란찜도 맛있었어요 삼겹살은 말 안해도 맛있는거 아시죠? 항상 맛있게 먹고있습니다,5
좀 늦었지만 맜있어요,5
배달 완전 빨라요!!,5
고기 양도 많고 제가 좋아하는 살코기 위주라 정말 좋았어요~~~,5
확실히 양이 많아서 배불리 먹었어요 다만 김치찌개는 너무 오래 끓인 느낌...?,5
오늘도 맛있게 먹었습니다,5
맛있게 잘먹었습니다,5
오 넘 맛있게 잘 먹었어요,5
양도 너무많고 일주일에 한번은 꼭 먹는거같아용~~,5
양도많고 맛있습니다,5
양도 많고 잘 먹었습니다. 한가지 아쉬웠던 건 주문 사진에 쌈무랑 무말랭이가 있어 포함되는 줄 알았는데 아니었던 것 같아요 고기 굽기는 딱 적당하고 배달도 빠른편이었습니다.,5
맛있어요 고기 양이 많네요,5
너무 맛있게먹는다고 사진도 안찍엇네요. 죄송함다.,5
정말로 맛있습니다,5
넘나넘나 마싯엇어요 ㅎㅎㅎ,5
잘 먹었습니다…….,5
너무 맛있게 잘먹었습니다. 양이 너무 많아요! 계란찜도 감사합니다. ㅎㅎ,5
재주문할게요 !  양많고 맛도좋아요,5
먹다가 사진찍는걸 깜빡했네요ㅠ 죄송합니다.. 잘먹었습니다~,5
맛있고 양많아서 좋아요~,5
양이 진짜 많네요 ㅋㅋㅋㅋ 겨우 다먹었네요,4
배달도빠르고맛있어요!,5
또 생각나서 퇴근길에 서울대 입구도착해서 주문했는데  버스타고 집도착 5분전에 음식 도착했다구! 이집은 역시  최고입니다! 맛도 직이고 양도 엄청나구  배달도  빠르고 !맛있게 먹겟습니다!,5
ㅇ.ㅇ 버스타고 가려고 하던도중 음식 도착했다구 전화 해주시고 도착해 씻고 보니.. 양이 어마 무지하게...  추억의도시락 소스 옛날 초등학교시절 학교앞 분식집에서 팔던 떡꼬지 소스 맛이나서 사장님덕에 옛 추억을 생각 하면서 도시락을먹으며 고기와 냉묜..어우... 너무나도 포만감이..,5
아주 맛잇어요~~,5
바쁜 시간인데도 배달 20~30분 정도 걸린 것 같아요 고기 굽기가 딱 적당하고 맛있습니다. 안까지  잘 구워서 또 시켜 먹을것 같네요,5
잘 먹었어요 자주 시켜먹을게요,5
항상 맛있게 먹고있습미다. 감사합니다.,5
삼겹살 자주 시켜 먹는데 항상 여기서 시켜 먹어요 넘 맛잇음다,5
고기만 메뉴가 진짜 ㄹㅇ 가성미 미쳐돌아갑니다,5
잘 먹었습니다 쿠폰 5장 모은거 사용하려면 주문할 때 어떻게 알려드려야할까요?,5
잘 먹었습니다!!!,5
맛있습니나옹오오오오툥요요,5
전부 다 평타이상 입니다,4
오랜만인데 맛나요~,5
양도많고 정말 맛있어요  단골할께요^^,5
너무 조아여 굿입니다....,5
추천드립니다 굿 친절,5
오자마자 너무 맛있게 다먹어서 사진찍는걸 깜빡했네요.. 죄송합니다 세상 맛있어요..,5
고기도 상추도 많고 아주 맘에 들어요,5
버섯을 좋아해서 추가했는데 1500원어치는 아닌 것 같아요ㅎㅎ그래도 잘 먹었습니다!,5
바비큐소스라서 데리야끼소스갘이 달달함 소스인줄 알았는데 붉은 베이스의 매콤한 소스여서 좀 놀랬네요ㅋ 맛있게 잘 먹었어요.,5
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
항상 맛있게 먹고있습니다~~,5
그먕 그럭저럭이에요,3
항상 맛있게 잘먹고있습니다! 또시켜먹을게요,5
첫주문해봅니다 배달삼겹이라그런지 50분정도걸리네요 양은 둘이서먹기엔 충분했고 비냉은 특유의냉면맛이 좀 부족했습니다 김치찌개도 너무익은김치를 사용하셨는지 시큼 짭잘? 처음먹어보는맛이였어요 고기는 대체적으로 무난했으나 불향보단  끝맛에비린내가 느껴지내요 주관적인평이지만 더 맛있는 고깃집이 되실거라 믿고 수고하세요,4
아 사진을 못찍었네요  오늘도 잘먹었습니다.,5
배부르게 먹었습니다 두메뉴 다 맛있었습니다,5
맛있어요! 명이나물도 짱맛!!!,5
맛있게 잘먹었습니다~~~,5
맛있어요. 배달은 바래해서요.,5
맛있어요 몇번 사먹었어요,5
다른 지역에 살다가 이사와서 같은 프랜차이즈이길래 믿고 시켰는데 역시나 좋았습니다 자주 먹을것 같아요,5
여긴 항상 믿고 시킵니다,5
양도많고 맛있습니다,5
배달 빠르고 잘 먹었어요,5
"오늘 고기 비계가 넘 많고 별로였어요. 제 입맛엔 쌈장, 계란찜 모두 넘 짜구요. 전에도 한번 고기 잡내많이나고 별로였는데 고기 컨디션이 들쭉날쭉 하는거 같아서 좀 아쉬워요. 그래도 서비스 챙겨주셔서 감사합니다.",2
파절이가 약간 매운게 있긴했지만 맛있게 잘먹었습니다,5
너무 너무 맛있고 푸짐합니다. 정직하게 딱 써봅니다. 요청사항도 잘 들어주시고 배달도 예상시간보다 빠르게 오고 최고였어요!,5
배부르게 맛있게 잘먹었습니다,5
맛있고 양 어마어마해용,5
맛있어요 김치제육이 최고,5
무난하게 흠잡을곳 없고 좋네요. 번창하세요.,5
매번 같은리뷰지만 매번 맛있습니다.,5
완전 알차고 맛있게 잘 먹었습니다!!,5
잘 먹었습니다!!!,5
배달도 빠르고 맛잇어여,5
배달도 빠르고 맛있어요. 고기냄새 좀 나긴 했는데 괜찮았어요.,5
맛있어요.맛있어요.,5
잘 먹었습니다!!!,5
개인적으로 맛잇는데다가 할인이 자주붙어서 잘 시켜먹고있습니다,5
맛있게 잘먹었습니다,5
맛있게 잘먹었습니다,5
맛있게 잘먹었습니다!,5
지난번에 시켰을 때 고기 추가 했지만 깜빡 하셔서 안주신거 이번에 추가해주셨네용!!! 감사합니다! 맛있게 잘 먹었습니다 배달도 완전 빨라요!,5
맛은 괜찮아요  혼술 양도 혼자 먹기 딱 많아서 좋아요,5
오랜만에 시켰숩니다! 잘먹었습니다! 맛있네요 역시!,5
맛있어요.만이파세요.,5
마싯엇어요 ㅎㅎㅎㅎㅎ,5
리뷰 늦어서 죄송해요 맛있게 잘 먹었습니다,5
배달도 빠르고 맛있습니다~~,5
맛잇게 잘 먹었습니다 ㅎㅎ,5
맛잇게 잘먹엇습니다,5
맛있습니다!!! 또 시킬게요,5
혼자서 먹기 충분해요 양념이 다양해서 좋아요,5
양도 많고 맛있어요! 삼겹살 먹고싶은분들은 여기서 시켜드시면 좋습니다,5
항상 맛있게 먹고있습니다,5
고기도 쥰맛 냉면마저 쥰맛,5
맛있어요~~~~~~,5
"잘 먹었어요, 추억의 도시락도 정말 추억의 맛이구요, 삼겹살먹고싶은데 요리하기 너무 귀찮을 때 자주 시켜먹을거같아요~생각만큼 따뜻하지 않아서 조금 아쉬웠는데 배달음식 먹을 때 감수해야하는 부분인거같아요! 근데 같이 들어있는 떡 왜케 맛나죠ㅠ",5
맛있게 잘 먹었습니다^^,5
여리기 돼지불백은 첨 먹어보는데 돼지누린내 작살이네요. 다른건 안그런것 같던데,4
비오는날에도 제시간에 배달해 주셔서 감사합니다.^^ 맛있게 잘 먹었습니다.,5
맛있게 잘먹었습니다,5
서비스를 챙겨주셔서 좋았습니다! 맛있게 먹었습니다!!,5
넘 맛나고 배불렀어요 최공!!! 또 먹을게요,5
잘 먹었습니다!!!,5
요즘 삼겹살 먹고 싶을 때마다 주문하는 곳이에요. 고기도 맛있고 매번 요청 사항도 잘 들어주셔서 만족합니다. 수고하세요~,5
오늘두 마싯게 잘머거씀니당 ~,5
양도 많고 맛있고 배달도 예상시간보다 훨씬 빨리 왔습니다! 다음에도 또 시켜먹을 것 같습니다 ㅎㅎ,5
맛있게 먹었읍니다^^,5
"리뷰이벤트 신청 깜빡해서 아쉽네요ㅜㅅㅜ 보통 체형에, 최근 초절식 다이어트로 위가 줄어 많이 못 먹게 된 여자인데 삼겹살450g+추억의도시락 혼자 다 먹었어요 둘이서 먹기엔 부족할 것 같습니다",5
고기가 먹고싶어서 퇴근하면서 주문했어요 딱 시간에 맞게 도착해서 정말 맛있게 먹었어요 다음에도 주문할게요!,5
맛있어요.추천합니다,5
그동안 했던 주문 중에 제일 괜찮네요. 양도 많고 따뜻하게 잘 받았어요.,5
맛있게 잘 먹었어요,5
맛있게 먹었습니다! 급하게 먹느라 사진은 못찍었네요,5
간만에시켜먹었는데 더 좋아진것 같아요,5
그냥 배고플때 먹을만함,3
너무  맛있어요 최고!,5
맛있게 잘 먹었습니다,5
맛은있는데 냉면이 아쉽네요 겨자와 식초가 없어요 개인취향을 맞출수없어요,5
자주 시켜 먹는게 티가 나는 듯,5
언제나 옳은 선택입니다,5
넘나 맛있습니다 일주일에 한번은 꼭 먹는다는,5
잘 먹었습니다!!!,5
맛있고 배달 빨라요,5
냉면도 좋고 마늘도 버섯도 좋고 서비스도 넘 좋은데욤. 고기가 좀 잡내가 나네요… 해외 수입산이라 해동한 고기일텐데 해동때 잘못 했는가 고기 냄새가 나네요. 지난번 두번은 괜찮았고 오늘은 냄새가 좀 나고 복불복도 아니공ㅜㅜ,3
양도많고 맛있어요 배부르게 잘 먹었습니다~,5
정말 맛있게 잘먹었습니다,5
이조합은 꿀조합 이네요. 고기가 살짝 부족한듯 했는데..냉면과 같이 먹으니 너무 배가부르네요. 오늘도 맛있게 잘 먹었습니다.,5
냉면이 떡된거 말고는 만족입니다. 고기는 언제나 맛있어요.,5
자주 시켜먹는데  항상 맛있어요~~,5
잘 먹었습니다!!!,5
양 맛 다 인정입니다 ㅠ,5
맛있어욧 다음에 또먺을래요,5
따뜻하게 잘먹었급니다,5
맛있게 잘 먹었습니다~,5
리뷰들이랑 양 비교해보니 고기 추가했는데 안된것같아요.. 하지만 너무 맛있었습니다!!,5
육수 많이 주신건 좋은데 육수 맛이 이상했어요...그리고 쿠폰 왜 안주셨나요 잘 모으고 있는데 ㅠㅠ,5
맛있게 잘 먹었습니다^^,5
여기서 갈비는 처음 먹어봤는데 맛있었습니다.,5
리뷰보고  주문했는데  넘  맛있어요    삼겹살이라서  또 한번 조리해야 했는데   바로  먹을수 있어서  너무 좋았어요,5
배달이 너무 빨라서 깜짝 놀랐어요!! 양도 많고 만족합니당,4
비냉하나 물냉하나 시켰는데 둘다 비냉이온거같은거 빼곤 맛있었습니다,5
잘머것어요잘먹었어요,5
"맛도 좋고, 양도 혼자서 2끼 먹을 정도네요. 고기 최고!",5
와.. 쌈많이 달라고 부탁드렸는데.. 밭을 통째로 주셨어요.. 덕분에 마지막 한점까지 쌈싸먹을수 있엇어요 감사합니다!!,5
먹고 출근 바로하느라 늦게써요ㅠㅠ다맛있는데 찌개가 진짜 맛있어요!!,5
맛있게 잘 먹었습니다!,5
맛있게 잘먹었습니다!,5
맛있습니다  👍👍👍👍👍👍 굿~^_^,5
너무 맛있습니다. 이 동네 삼겹살 조리 최고로 잘하는 곳 ㄹㅇ,5
진짜.맛있어요ㅋㅋㅋ,5
상추 많이주셔서 덕분에 잘 먹었어요!!!,5
포장 방식을 바꾸셔서 그런데 조금은 샌 거 같아요 그래도 잘 먹었습니다.,5
배달 빠르고 맛있어요!!!,5
잘 먹었습니다!!!,5
정말 맛있게 잘먹었습니당 감사합니다 다음에 또 시켜먹을게요,5
진짜 대박 맛있어요.... 자주 시켜먹을 것 같아요!! 맛있게 잘 먹었습니다:),5
맛있어요! 고기 진짜 잘구우시네요. 포장도 각개로 잘왔고 만족하며 먹었어요. 1인분으로 드실 분은 욕심내지말고 250그람 하시면 배불러하실 듯. 잘먹었습니다,5
굿굿굿굿굿굿굿굿굿굿굿,5
항상 하는 리뷰지만 진짜 맛있습니다. 구워서 오는데 이정도 가격이면 완전 꿀입니다. 김치찌개는 생각보다 기름지긴 했는데 맛있었습니다.,5
삼겹살 먹고 싶을땐 최고의 선택.,5
맛있어요. 명이나물에 먹으면 궁합이 딱 맞네요.,5
제입맛엔 김치찌개는 조금 밍밍했지만 그외에는 전부 맛있게 잘먹었습니다,5
굿굿 종종 먹어요 ㅎㅎ맛있음 다만 좀 덜 기름지게 해주면 좋을듯,5
맛있어요! 소시지도 커요!! 맛있어요!!!,5
고기 양 많고 맛잇어요,5
맛있어서 다먹어버렸어요,5
배달 속도 장난아니게 빨랐어요. 서비스로 주신 상추도 잘 먹었습니다,5
언제나 잘 먹고 있습니다,5
잘 먹었습니다!!!,5
항상 맛있게 먹고 있어요!!!! 쫄깃 고기상태도 너무 좋아요 ㅎㅎ 굽기도 적당하구요 ㅎ,5
정말 맛있게 잘먹었습니다,5
맛있습니다~~~^^,5
양도 혼자 먹기 적당하고 맛잇어용,5
정말 맛나게 먹었습니다!! 혼삼겹이 생각날때 또 올게요~~,5
맛있게 잘 먹었습니다,5
마늘추가요청해도 많이없네요 ㅜ 아쉽지만 맛있게먹었습니다,5
넘맛있네요 양도많아용,5
아니 돈쭐나셔야해요! 뭐가 이리 빠르고 뜨끈하고 양도 많고 맛있어요?? 먹다 배불러서 남은건 낼 먹을거에요!! 진짜 너무하게 맛있네><,5
고기양  진짜많고  계란찜도 맛집이에요ㄱㅋ,5
언제나 맛있네욤!!!,5
이틀에 한번씩은 꼭 시켜먹는데 넘나 맛있습니다..,5
맛있게 잘 구워서 왔습니다,5
음식 퀄리티가 점점 떨어지는것 같아서 아쉽네요 김치찌개는 묽어지고 고기는 지방부분이 많아졌는데 시간대 별로 다른것 같기도 하고..,5
잘 먹었습니다!!!,5
김치찌개 기대 안했는데 엄청 맛있음. 다음에 또 추가할것같네요,5
넘 맛있어요 한끼 잘 먹었어요 오자마자 먹어서 사진을 못 찍었어요 ㅋㅋ ㅠ,5
잘먹엇습니다감사합니다,4
여긴 맛이 늘 최고임,5
배달 기사님이 전화도 안주고 아래층에 두고 갔네요.  사진 없었으면 어딘지도 모를뻔 했어요.   그리고 이전에도 느꼈지만 고기에서 잡내나요 ㅠㅠ,3
맛있게 잘 먹었습니다. 조금 매우니 매운거 못드시는 분들은 다른맛 시키세요,5
맛있게 먹었습니다 :),5
깜빡하고 리뷰가 많이 늦었어요. 불맛 고기 넘넘 맛있었구 배달도 빨라서 좋았어요. 다음에도 시켜먹을게요!!,5
