reviews,scores
처갓집 양념은 믿고 먹습니다! ㅎㅎ,5
엄청 빨리 도착했어요 맛있었어요!,5
밥이랑 같이 먹기 좋아요,5
맛있습니다!!!! 배달도 빠르고요,5
이번치킨은 양념은 넘 맛있는데 치킨에서 쓴맛이 많이 났어요ㅠㅠ,2
항상 잘 먹고 있어요 배달 엄청 빨리와서 놀랐습니다 서비스도 맛있게 잘 먹었습니다 최고!,5
맛은 있음. 어릴때 먹던 처갓집처럼 땅콩이 뿌려져있으면 더 좋았을텐데..,3
잘먹었습니다!!!!,5
양이 많아요 감사 맛도 좋아요 또감사,5
소스 많이 요청이 안받아져서… 처갓운 행운점 원픽인데 이런적 없어서 당황 매번 바닥이 흥건했는데 이번엔 흰바닥이 훤~~ 바쁘셨나봐욤 ㅠㅠ 덕분에 바삭바삭 후라이드 맛도 음미했어요 ㅋ 그래도 담뻔엔 소스 많이주세요 남은거 재탕 시 소수없음 맛없어서 못먹었어요 ㅠ 배송 빠르고 좋았어요,4
맛있게 잘 먹었습니다,5
맛있게 잘 먹었어요. 순살 반반 시켰는데 특히 슈프림양념에 후라이드를 찍어먹게 되더라구요. 후라이드는 바싹했어요. 깜박하고 다먹고 사진 찍어올리네요. 비가 오는 심야인데 배송 감사합니다.,5
간장과 양념 둘다 충분히 양념되어 있고 기본적으로 너무 맛있어요🤜🤛,5
오 목이 두개예요 저 목 좋아해요 감사합니다,5
배달을 왜 옆집에다 해요ㅋㅋ 어이가없네,5
행운점은 소스 인심 넉넉합니당🥰 닭냄새도 안나고 치즈슈프림은 첨먹어봤는데 슈프림은 단느단느라면 치즈슈프림은 단짠단짠? 이것또한 맛잇었어요~~~b,5
주변 닭강정중에 제일 나았습니다,5
매운맛은 처음먹어보는데 슈프림양념에 매운바베큐소스 섞은 맛이네요. 묘하게 끌려서 다먹어버렸네요. 특히 치밥에 어울립니다.,5
시간은 55분정도 걸렸지만 따끈따끈하고 양념도 넉넉한 치킨을 받았습니다 미니핫도그도 귀욤귀욤,5
다른 지점보다 더 바삭하고 가격도 괜찮아서 이 지점에서만 먹네요. 감사합니다,5
맛있고 맵고 ㅎㅎㅎ,5
할 말을 잃었습니다. 너무나 맛있어서 할 말을 잃었습니다. 배달도 예정된 시간보다 일찍오고 처갓집의 양념 맛 그대로 따끈따끈하게 아주 맛있게 잘먹었습니다.,5
닭 국내산 순살이고 튀김옷 텁텁하지 않고 겉바속촉이라 맛있게 먹었어요.,5
맛있게 잘 먹었어요~~!,5
굿굿 완전 짱입니다,5
맛있습니다~! 소스도 듬뿍 넣어주셨네요!!,4
맛있어요! 담엔 마요네즈 소스도 많이 뿌려주세여^^,5
늦게온거 말고는 다 좋아요,2
사장님도 친절하시고 맛있어요♥️,5
배달이 저어오엉말 느리네요.,4
먹다가 배 터진 사람이 쓰는 리뷰... 양념 넘모 맛있어요 >.<,5
정신없이 먹었습니다 양념 최고 입니다 먹다 찍었내요  최고 그냥 드세요,5
바삭쫄깃  달달감칠맛  후라이드 양념 환상의 콜라보 양도 푸짐  칠면조 인줄  깜놀  소스도 종류 별로 콜라로 목욕할뻔  처갓집 가서  대접받은듯 ㅎㅎㅎ 사장님  엄지척 입니다,5
닭가슴살도 부드럽고 맛있어요~ 그런데 좀 기름진 것 같아요 반쯤이후에 물리네요ㅜ,5
양념은 처갓집이지.,5
맛있게 잘 먹었습니다!!,5
배달도 빠르고 맛있게 잘 먹었어요,5
배달이 예상시간보다 일찍 도착해서 따뜻하게 먹을 수 있었습니다 바삭바삭하고 와락 간장맛하고 양념 둘 다 맛있게 먹었습니다,5
항상 너무 잘 먹고 있습니다! 치즈슈프림도 맛있네요,5
둘다 밥반찬이요 ㅋ,5
맛있어요~ 양념 치킨 생각나면 또시켜먹을게요,5
Supreme... 스윗하다,5
맛있어요~~~~~~,5
나쁘지않고 맛있음 추천,5
잘 먹었어요~ 맛있게~!,5
