reviews,scores
와 여기 처음 주문해봤는데 너무 맛있어요!!ㅋㅋㅋ고기도 엄청 부드럽고 서비스도 떡볶이에 만두에 리뷰이벤트 계란후라이까지 장난아니네요ㅠㅠ 또 주문할게요! :),5
맛있게 잘 먹었습니다,5
맛있고 양도 많네요,5
맛있게 잘먹었습니다,5
1인분이있어서 자주챙겨먹어용,5
맛있게 잘 먹었습니다.,5
김치찜 맛있어서 소갈비찜 시켰는데 진짜 맛있네요,5
맛나게 잘 먹었습니다! :),5
2번째인데 역시 맛있네요,5
맛있게 잘먹었습니다! 양이 많아서 다음날에 또 먹어도 될정도에요!!,5
오랜만에 시켜봤어요~^^  떡볶이 빼고는 그대로네요^^,5
양도 많고 맛도 잇고 종종 시켜먹어요,5
맛도 괜찮고 양도 푸짐합니다,5
맛있음 상당히 매운편이라 담날 출근 안하는 주말에 먹어야할듯 ㅋㅋ,5
맛나게 잘 먹었습니다! :),5
서비스로 주신 계란후라이 잘 먹었습니다! 저희입맛에는 좀 싱거웠어요ㅎㅎ 고기는 아주 부드럽네여,5
맛있게 잘 먹고있습니다~,5
갈비찜생각날때마다 먹는맛집 ㅎㅎ,5
굉장굉장 우람한 양과 맛,5
맛있게 잘 먹었습니다,5
껭 치치 켕 치 켕 치치 켕 치 켕 치치 켕스 켕 치치 켕스 켕켕 캥 켕 케케켕 켕 케켕,5
언제 먹어도   맛있어요,5
맛있어요🍯🍯🍯🐝🐝🐝,5
정말맛있게 먹었어요 . 김치찜만 먹다 첨먹어봤는데 안느끼하고 맛있어요. 여기서만 시켜먹을듯.,5
잘 먹었습니다~^^,5
오늘도 잘 먹었습니다 많이 파세요,5
믿고 먹어요 ㅈ나게 맛있습니드,5
항상 주문할때마다 완전 대만족이에요ㅎ 고기 잡내도 전혀 안나고 양념이랑 국물이랑 너무 맛있어요^^,5
오랜만의 짜글이 맛있어요^^ 양이 많아 두 끼 먹었어요~,4
3번째 주문입니다 맛있고 양도 많아요!! 당면 추가는 필수,5
맛있게 잘먹었습니다,5
고기가 너무 작아요.  음식도 짜고요. 배달도 느리고요. 양은 푸짐해요.,1
😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😃😃,5
다다 맛있는데요 매운갈비찜 겁나매워서 속이 아프더라고요 매운거 적당히 먹어야겠어요 맛있게 잘먹었어요,5
"맛있게 잘 먹었습니다. 2명이서 배부르게 먹을 수 있는양에 놀라고, 빠른 배송에 감사합니다.",5
맛은 있는데 볶음김치가 터져와서 먹기가 힘들었네요...,2
맛있어요 진짜!🍯🍯🍯🐝🐝🐝🐝,5
진짜 맛있어요!🍯🍯🍯🍯🐝🐝🐝🐝,5
약간 맵지만 맛있어요 반반이라그런지 고기양은 좀 부족하지만 잘먹었습니다,5
맛있네요 양은 좀 부족하지만,5
맛있습니다~~~~~~~~~,5
맛있게 잘 먹었습니다 ㅎㅎ,5
양도 많고 맛있게 먹었습니다 떡볶이도 정말 맛있어요~~~,5
따봉 잘먹었습니다  굿,5
맛있게 잘 먹었어요ㅎㅎ 야끼만두 떡뽀끼는 진짜 ♥♥♥,5
갈비찜 맛집이요 ~,5
두끼 먹을거 생각하고 주문했는데 양 많아요. 돼지갈비찜 뼈가 쏙 빠져서 좋아요,5
"ㅠㅠ넘나 맛있어요...한끼식산데 양 진짜 많고,,나중엔 사리같은거 추가해서 먹으면 더 좋을것같아요!! 잘먹었습니다!",5
사진응못찍어서 김치찜먹었던걸로 올려용 자주시켜먹는맛집!!,5
고기가 부드럽고 맛있어요,5
배달 음식 중에 제일 괜찮습니다 양도 많고 맛있고 배달도 빠르네요,5
잘 먹었습니다~ 기대보단 고기 양은 적었어요ㅠ,5
양많고 맛있어요!!!!,5
넘모마싯엇어요 ㅎㅎㅎㅎ,5
항상맛있게ㅡ잘먹고있어요,5
밍밍하다해야하나..조금 싱거운 감이 있네요ㅠ 양은 많아요 서비스로 오는 만두는 포장지 열자마자 탄내가...너무 심하게 나더라구여..떡볶이만 먹었는데 맛있었어요,4
맛:매콤하니맛있음 근데 뭔가 고추기름먹는느낌 양:처음에 밥양보고 와 이걸어떻게 다먹냨ㅋㅋㅋ 두번나눠먹어야지 했는데 어느순간 밥이 반정도남았는데 배는 안부르고 존맛탱 이거이거 밥이모자른걸 이라는 생각이듬  배달:정당했읍,5
리뷰 좋아서 시켜봤는데 자주 생각날것 같아요 너무 맛있습니다 김치도 거의 한포기 다 넣어주신것 같고 갈비찜 먹고 싶을때 자주 시키겠습니다😊,5
맛있게 잘먹었습니다,5
자주 시켜먹습니다. 양은 언제나 많고 맛있네요,5
묵은지가 많이들어있어요. 돼지고기 살코기만 있는 부위는 정말 부드럽네요! 국물이랑 밥이랑 비벼서 김치한점 올려먹으면 맛있어요. 잘먹었습니다~,5
아 ㅋㅋ 양많고 맛있다는 리뷰 안믿었었죠 ㅋㅋ 9천원인디 ㅋㅋ 제가 국밥집가면 3공기 먹거든요? 그거랑 비교하면 양은 진짜 많은편임 세상에 마상에 고기가 왜 이렇게 먾은거얔ㅋㅋㅋㅋㅋㅋ국물도 적당히 맵고 맛있는게 소주 두병 후딱 까버렸네 ㅋㅋ ㄹㅇㅋㅋ 가게가서 술이랑 같이 퍼먹고싶은 마음임 ㅋㅋ 아 ㅋㅋ 오늘은 짜글이 먹는데 짜글이도 쥰나게맛있네 ㄹㅇㅋㅋ 이런 가격에 서비스 해주셔서 감사합니다 복 받으실겁니다 !!!!!,5
잘먹엇어요 담에 또시킬게요ㅔ,5
맛있어서 감사합니다. 사랑합니다.,5
배부르게 잘 먹었어요!,5
너무너무맛있어요 항상잘먹고있습니다,5
밥 한숟갈 떠까지고 김치 쭉쭉찢어 올리고 고기 올리고 입찢어지도록 한입크게 먹으니 완전 너무너무 맛있고 행복하네요~^^ 진하고 깊은 맛이 있어서 좋았어요!!,5
매운갈비찜만 먹다가 처음 먹었는데 맛나네요,5
전체적으로 좋습니다,5
서비스로 주신 달걀 후라이가 너무 귀엽네요..ㅋㅋ 맛있었습니다!,5
맛있게 잘 먹었습니다.,5
잘 먹었습니다 많이 파세요,5
넘 넘 맛있게 잘먹었습니다,5
너무 맛있고 좋은데 음식 밀봉비닐 뜯을수있는 도구도 같이 보내주시면 좋을거같아요,5
맛있게 잘 먹었습니다아아~~,5
최고,5
잘먹었습니다 감사합니다,5
맛있어용 고기양이조금 적었어요 ㅠㅠ,5
매운 걸 잘 먹는편이 아닌데도 불구하고 너무 맛있는 매콤함에 사진도 못찍고 다 먹었습니다 훌륭한 한끼 감사합니다^^,5
여기는 자주 시켜먹는데 항상 맛있어요!!ㅎㅎ,5
오랜만에 먹었는데 맵지만 맛잇어요,5
굉장하게 굉장한 맛,5
리뷰 서비스도 잘주시고 매울갈비 맛있어요,5
오홍홍 너무 맛나요! 특히 김치찜 대박...!!!,5
양도 많고 맛있습니다,5
잘 먹었습니다 많이 파세요,5
짜글이가 조금 짠거 빼구 다 맛있었어용,5
염치 없을수도 잇는데 반찬이 조금만 업글됏으면 하는 바람,5
배달이 너무 빨라서 밥이 되기전에 도착했어요 고기도 연하고 무식하게 매운맛이 아니에요 같이 보내주신 튀김이랑 떡볶이도 너무 맛있어요 최고의 맛 ㅠ,5
항상 양 많고 맛도 좋아요.,5
맛있게 먹었습니다! 👍🏻👍🏻👍🏻,5
두번째인데 너무맛있어요 ㅜㅜ  진짜 양도많고 맛두있구 매콤하니 맛있습니다,5
엄청 매콤달콤 맛있어요 강추!,5
사진 깜빡할정도로 맛잇게 먹었습니다 ㅜㅜ,5
우앙 가성비 쩔고 넘 맛나요 ㅜ 맵긴한데 그래도 존맛!! 야끼만두 떡볶이 꼭 시켜두세여,5
꾸우우우우우우우울맛,5
돼지갈비찜 주문했는데 너무맛있네요. 양도 많고 적당히 매콤해서 너무좋았어요. 다음에 또 이용할게요,5
맛 있고 양 많고 가격 저렴하고 배달도 빠르네요. 만족스럽습니다. 맛 있게 잘 먹었습니다.,5
밥 쓱쓱 비벼서 싹싹 비웠어요 간편하고 맛있는 한끼 짱짱,5
너무 맛있었습니다! 다음에 다른 메뉴도 먹어볼게요!!,5
너무넘 맛있어요  잘먹었습니다,5
그냥 그래요~~~~~~~~~~~~,4
맛있게 잘 먹었습니다,5
좋아요~~~ 너무 맛있어요!!!,5
"세트 구성이 좋아서 시켰어요 야채 같은 건 많이 없고 고기 위주로 들어있고, 세트 설명엔 맛탕 써져있는데 리뷰보니까 다른 분들도 못받은 거 보면 안 주는 것 같아요. 맛은 무난하게 맛있었습니다.",4
맛나게 잘 먹었습니다! :),5
두 번째 주문이에여! 개인적으로 닭을 더 좋아해서 이게 더 제 입맛에 맞았어요^_^,5
맛있게 잘먹었습니다,5
딸이 좋아해서 재주문 했습니다. 양도 푸짐하고 좋습니다,5
맛 괜찮고 양도 괜찮네요,5
새콤한 맛이 많이 나는 짜글이네요 밥양도 많고 찌개양도 많아서 배부르게 잘 먹었어요,4
사진 안 찍은 게 생각나서 먹다가 찍었네요ㅎㅎ 여전히 맛있어요~ 개인적으로 매운 게 더 맛있는 것 같아요!!,5
간만에  시켜 먹었는데  역시나 깔끔하고  맛있었습니다,5
잘 먹었습니다 많이 파세요,5
항상 맛있게 잘먹고있습니다,5
너무 맛있어요 떡볶이가 맛있길래 추가주문했네요~ 근데 맛탕이 온다고 되어있는데 맛탕이 안왔어요 원래없는건가요 ?  별하나빼고싶었는데 넘 맛있어서 못뺐어요 ㅋㅋㅋ,5
잘 먹었습니다~^^,5
너무 맛있지만 매워서 항상 힘들게 먹어요ㅠ 맵기조절도 가능했음 좋겠어요 - 맵찌리올림,5
맛있게 잘 먹었습니다,5
2인인데 남성은 혼자먹을 수 있는 양이에요! 그리고 서비스로 주시는 만두가요.. 왜 꺼무잡잡한지 모르겠어요.. 그래서 안먹고 버렸는데 그런 느낌있잖아요. 그냥 저걸 먹으면 트렌스지방 수치가 6배는 올라갈것 같다는 느낌드는거요.. 솔직하게 말씀드리면 갈비찜은 먹을만한데 만두는 안주시는게 더 좋을거같습니다... 떡볶이는 엄청 맛있어요!,5
항상 맛있는음식 감사합니다,5
매운돼지갈비찜은 항상 여기서만 먹습니다 너무 맛있어요,5
언제나 맛도 양도 좋음 떡볶이도 맛집 배달시간빼곤 만족입니당,5
요청사항 들어주셔서 감사합니다. 맛은 간이 덜 벤 편이고 쪼금 매운 게 느껴지는 맛입니다. 뼈는 짱 큰 거 2개를 포함해 6개 들어있습니다. 등뼈찜치고는 저렴한 편인데 양이 많습니다. 사리 두개 추가했는데 사진처럼 큰 그릇이 넘칠듯할 양입니다. 많이 못 먹는 두명이서 먹었는데 남아서 두세번은 떡먹고 당면먹고 밥도 볶아먹고 해야겠습니다. 그리고 개인적으로는 떡볶이가 제일 좋았습니다. 프렌차이즈에서는 느낄 수 없는 짭짤 달달입니다. 소스가 맛있어서 고기에 뿌려먹어도 맛있습니다. 등뼈찜이 괜찮았으니 언젠가는 다른 메뉴도 시켜보겠습니다.,5
첨시켜봤는데 넘 괜찮네요 반찬도 이것저것 오고 떡볶이 맛있고 갈비찜은 국물 한강이 아니고 잘쫄여서 좋아요 당면추가했는데 많이 주시네요 넘 좋음 ㅋㅋ리뷰수 많은곳은 역시 이유가 있는듯 단골할게요,5
아아아아아러러러러러러ㅓㄹㅇ,4
등뼈찜 넘 맛나요 ㅎ 소갈비찜도 고기가 부드럽고 달달해서 첫째 저녁으로 주기에 딱 좋아요!ㅎ 잘먹었습니다^^,5
맛있어서 또 시켜먹었습니다,5
사장님 ㅠㅠㅠㅠ 정말 너무 너무 맛있어요 ㅠㅠㅠㅠㅠ 하 이제야 먹어본게 후회돼요ㅠㅠㅠㅠㅠㅠㅠ 정말 정말 잘 먹었습니다 ......  옛날에 할머니가 해주시던 그 맛있던 맛 ....  ㅠㅠ 자주 먹을게요 사장님 감사합니다 :) 늘 건강하시고 번창하세요 !! ❤️❤️🥳,5
마싯엇어요 ㅎㅎㅎㅎ,5
너무너무맛있어요 항상,5
"ㅐ개존맛탱 진심,,,,,,,,",5
맛잇어요   이제야 리뷰다네요..,5
믿고 먹습니다ㅎㅎㅎㅎ,5
오랜만에 시켰는데 맛있네요,5
맛있었어용 담에또시킬께용~~,5
양도 많고 맛있어요,5
고기가너무없어서실망했습니다 맛은그냥그랬습니다,4
너무너무맛있어요 정말잘먹었습니다,5
고기 야들야들하고 무 부드럽고 국물은 매워서 땀 뻘뻘 맛있게 먹었습니다,5
잘먹었습니다~~~~~,5
처음 시켜보는데 맛은 괜찮네요! 배달도 빠르고 양도 많고 기회 되면 또 시켜먹겠습니다,5
마잇엇읍니다 ㅋㅋㅌㅌㅋ,5
마싯엇어요 존마탱 ㅠㅠ,5
양 많고 맛잇어요 혼밥맛가게,5
맛나게 잘 먹었습니다! :),5
매운돼지갈비찜을 주문했는데 닭볶음탕이 와서 당황했지만 배고파서 그냥 먹었습니다. 하지만 맛있어서 남기지 않고 다 먹었네요. 다음에 매운돼지갈비찜 또 주문할께요.,3
닭도리탕을 주문했는디...?,3
묵은지가 엄청  많이들어가네요,5
맛있게 먹었습니다~,5
며칠전부터 갈비찜을 너무 먹고싶었는데 갈비찜이 맛있어서 좋았습니다 b,5
항상맛있게 잘먹고있어요~,5
와 오늘 양 굿굿 맛있게 잘먹었습니다,5
잘 먹었습니다 많이 파세요,5
맛있으면 등장하는 밤만쥬,5
맛있으면 등장하는 밤만쥬,5
와 진짜 너무 맛있어여! 반찬으로 주신것도 정말 맛있어요 국물이 매운데 그렇다고 속이 쓰리거나 혀가 따갑지않고 맛있는 매움이예요ㅎㅎ,5
배달도 빠르고 반찬도 많고 메인도 맛있어요 ㅎ 김치찜은 다 맛있는거같아요~! 그리고 소갈비찜도 맛있네요!,5
한끼로딱좋긴하네요 맛도나쁘시않아요 닭이조금만더있었으면ㅎ 가격대비좋아요,5
맛나게 잘먹었습니다. 수고요,5
또시켜먹으려햿는데 오늘은 안하네요 맛잇어요,5
맛있어요 ㅅㅎ,5
배달 빨리왔어요 ! 양도 많아서 좋아요 ! 근데 제 입맛에는 짜글이여서 그런지 조금 더 짜게 느껴졌어요 ㅠㅠ 담엔 일반 김치찌개를 시켜야할 것 같아요 ㅎㅎㅎ 다 좋은데 조금 국물이 흐른채로 배송이되어서 불편했어요 ㅠㅠ! 그래도 감사합니다 ! 반찬도 다양해서 너무 좋아요 ㅎㅎ,5
밥양 너무 많아여 그리고 메뉴다맛있더라고요 배달은30분도안되서옴,5
고기도 연하고 매운맛이 화끈한게 맛있네요. 떡복이에 만두까지 서비스 감사합니다. 또 시킬께요 ^^,5
생각보다 안매워서 아쉬웠지만 맛있게 잘먹었습니다~,5
👍👍👍👍👍👍,5
배달도 빠르고 양도 많긴한데 일단 제 입맛엔 다른 리뷰들처럼 아주 맛있진 않았어요. 그냥 적당한정도입니다. 고기도 갈비치곤 부드러움이 약하네요.,5
집에서 당면 더 넣어서 먹었어요 양도 많고 맛있어요~,5
원래 넓적당면 없었는데 갑자기 두가닥이 생긴건 뭐죠?,1
양도 많고 맛있게 맵네요 잘먹었습니다!,5
맛있게 먹었어요 ㅎㅎㅎ,5
누린내가 좀 나긴 하네요 그래도 먹을만 해요,5
사진이 넘 맛없게 나왔네요ㅜㅜ 양진짜많아용!!! 요청사항 안들어주셔서. 사진리뷰 안쓰려다. 가성비 좋아서 씁니당~~♡,5
맛은 걍 쏘쏘. 비계가 좀 많았던거 가타여 먹을때마다 비계를 덜어내며 먹었네요,3
잘먹었습니다!! 추천합니다~,5
만두랑 떡볶이도 서비스로 주시고 짱이에요!! 고기도 진짜 부드럽고 맛있습니당,5
굿 잘먹었습니다 ㅎㅎ,5
김치랑 고기 둘다 조금 질긴감이있어용  푹익혀서 부드러운 느낌이 조금 부족합니다 김치가 잘안들어가서 다남기긴했지만  입맛이 까다롭지 않은분들은 맛있다고 하실거에요 참고로 고기는 3덩이가왔습니다,3
여기맛있어요!! 진짜 다들 시켜먹어보세요ㅎㅎ양도 많습니다!!,5
잘 먹었습니다 많이 파세요,5
양도 많고 맛있고... 갈비찜들이 평균 이상으로 맛있어요 이 가격 생각한다면  진짜 혜자구요. 솔직히 이 구성 2명이서 먹어도 충분할 것 같아요. 잘 먹었습니다,5
오늘 매운갈비찜에서 왜 치즈향처럼 구리구리한 냄새가나죠?,1
배고파서 먹긴했는데 구린내가 많이나요 생각해보니 양념이 상한것 같아요 ㅠㅠ,1
맛있게 잘먹었어요 굳굳,5
굿굿 ㅎㅎ마싯어요 ㅎ,5
대박 ㅎㅎ넘마싯어요  ㅎㅎㅎ,5
언제 먹어도 맛있어요!!!^^,5
너무 맛있어서 또 주문했습니다🌝,5
"와..돼지갈비찜 한번 주문해봤는데 너무 맛있더라구요🤭  Amazing...🌝🌝🌝 아주 그냥 끝내줍니다. 당면 추가는 신의 한수였던 것 같아요: ) 당면은 너무 쫄깃쫄깃해서 행복합니당 그리고 고기는 너무 부드러워서 한입 베어먹으면 미소가 씨익 나오구요!! 배달하시는 분도 너무 친절하셨어요! 비대면이라 직접 뵙지는 못했지만, 도착과 동시에 문자도 바로 보내주시더라구요🐥 너무 감사합니다:-) 먼길 오시느라 힘드셨을텐데, 조심해서 가세요! 맛있는 음식 잘 만들어주셔서 감사합니다: ) 다음에도 맛있게 만들어주세요🤩😊",5
2인에  김치 추가 하였는데 3명이서  맛있게 먹었어요. ~~^^,5
푸짐하네요 밑반찬이 약간 아숩지만 본 내용물 밥과 고기 양 많고 맛 괜춘하네요,5
맛도 괜찮고둘이서 먹긴많고 자주시켜먹어요,4
여기는 돼지갈비찜 맛집입니다!!,5
언제 먹어도 맛있어용 맵찔이지만서도 찾게되는 매돼갈입니더ㅠㅠ 리뷰 깜박해서 전화드렸었는데 너무 친절하셔서 더욱 더 기분좋게 먹었습니더 감사합니다.,5
짱마싯엇어요 ㅎㅎㅎㅎㅎ,5
든든하게 잘 먹었습니다 많이 파세요,5
요청사항에 맵지않게 부탁 드렸는데 확실히 전보다 덜 매워서 맛있게 잘 먹었습니다^^!! 감사합니다~!!,5
다 먹고나서 사진이 없지만 ㅠ 진짜 개존마탱 양이 많아서 배 터졌어요ㅜ,5
넘넘 맛있어요! 소갈비 생각나면 이집에서만 주문합니다.,5
맛있게 잘 먹었습니당,5
적당히 매운데 맛있습니다!!,4
양도 많고 맛있어요 ㅋㅋ 두번 나눠서 먹었어요  고기도 퍽퍽할 줄 알았는데 엄청 부들부들 하네요,5
돼지고기가 좀 적긴 한데 맛있어요! 밥이랑 묵은지는 엄청 많네요,5
야채도 더 넣고 좀 더 끓여먹으니 더 맛있더군요 개인적으론 소갈비가 돼지갈비보다 더 맛있었습니다 잘먹었습니다,5
처음 먹어봤는데 갈비찜 너무 맛있네요!! 양도 많아서 배불리 잘 먹었어요^^,5
양도 푸짐하고 너무 맛있게 먹었습니다. 배송도 빨리왔어요,5
항상 맛있게 잘 먹고 있습니다,5
최고,5
맛나네요 질먹었습니다,5
맛있어요 맛있어요 술안주로도 최고,5
잘 먹었습니다 많이 파세요,5
제가 좀 짜게 먹어서 그런지 좀 심겨운듯 하네요~^^,4
양이 많아요. 맛있어요.,5
배달도 빠르고 오랜만에 맛잇게 머거어요,5
"항상 맛있게 먹고 있어요, 감사합니다😆❤",5
여긴 언제나 맛있슴니다 배달비가 생겨도 여긴 돈아깝단 생각이 안드네요  사장님 이미 부자겠지만 더 부자되십셔,5
맛있게 잘 먹었습니다,5
항상 맛있어요!!굿굿,5
매운갈비가 더 맛있는거 같네요.,5
배고파서 사진도 못찍고 후다닥 먹었어요  맛있었고 양도 적당했고 밑반찬도 맛있었어요~! 매운갈비찜은 맛은 있었는데 덜맵게 요청하면 그렇게 해주시려나 모르겠네용~~ 여튼 맛있었어요!,5
갈비찜 첨으로 시켜봤는데 괜찮네요  땡길땐 여기서 시켜야겠어요 국물조금흐른거야 그럴 수 있는거같아용 맛있게 잘먹었습니다😋,5
정말 맛있어요 ~~!,5
돼지갈비찜 최고맛집,5
양이엄청많네요. 매운걸잘못먹어서 묵은지시켰는데 너무매워서..ㅠㅠ 그래도맛은있었어요~,5
든든하게 잘 먹었습니다 많이 파세요,5
잘 먹었어요,5
이번엔 안흘리고 잘와서 너무 감사히 잘먹었습니다! 짱짱!👍👍 앞으로도 부탁해요!,5
양도 많이 주시고 맛도 있고 가성비 짱,5
갈비찜중에 진짜 최고! 양많고 부드럽고 만원의 행복이네오ㅠㅜ 감사합니다 담주에 무조건 더 시킵니다,5
맛있어요.둘이서 딱 좋아요,5
맛있으면 등장하는 밤만쥬,5
늦게도착할줄알아는데빨리도착해찜과함께맛나게먹었어요그런데군만두가과자가되어조금아쉽네요ㅠㅠ,5
잘 먹었습니다 믾이 파세요,5
김치는 맛있는데 고기가 오래되서 그런지 너무 말라있는 느낌이네요. 김치만 먹고 다 버렸습니다ㅜㅜ,2
여기는 믿고먹죠~진짜 자주시켜먹어요!!맛있어요,5
맛있게 잘먹었습니다,5
항상 맛있게 잘 먹구 있습니다~~♡,5
오우~~~~~~~~,5
1인분이긴하지만 밥에비해 고기가 좀 부족했어요... 그것빼곤 맛있고 양도 푸짐해요 배달도 제시간에 잘왔습니다,4
맛있게 먹었습니다!,5
짜글이최고존맛탱...!!! 돼지갈비찜보다 짜글이를 더 먹었어옹,5
오랜만에 갈비찜먹었어요 국물이 좀 많은 편이라 냄비에 넣고 좀 더 졸여서 먹었습니다ㅎㅎ,5
맛은 엄청 맛있는데요 국물좀 안흘리게끔 붙여 주실수없어여?  매번 맛있어서 시키는데 국물이 봉투안에아주 흥건하네요 진짜😣😭😓,1
잘 먹었어요,5
조금 매운데 맛있어요,5
9천원인데 양이 진짜 많아요 김치찌개 칼칼하고 맛있어요!!!,5
맛있게 잘 먹었습니다,5
잘 먹었습니다~^^,5
맛있었어요ㅠ 양이 많아서 많이 남겼습니다...(ㅠ) 대신 중간중간 눈썹이 많이 빠지셨는지 음식물에 섞여 있네요.,4
평소에 비해 고기가 적었지만 맛먹했어요,5
^^^^^^^^^^^^^^^^^,5
너무 맛있었어요. ^^,5
짭쪼름하니 간이 딱 좋네요~ ^^b 맜있었어요~!!,5
콘슬로우?가담긴 용기가 녹았네여ㅎ 못먹을뻔ㅎ,5
"배달 취소했는데요, 배달완료로 리뷰쓰라 하네요. 취소처리 해 주세요",1
늘 맛있게 먹고있습니다👍,5
맛있어요 ㅋㅋㅋㅋㅋㅋㅋ,5
배달 빠르고 맛있었어용 굳굳굳,5
떡볶이도 예술이네요!!! 아주 잘 먹었습니다!!,5
ㄹㅇ 완전 맛있어요!!!!!,5
늦은 저녁을 너무 푸짐하고 맛있게 먹었네요..,5
"이곳은 떡볶이 맛집입니다,, 떡볶이때문에 또 주문하고싶어요 고기들도 냄새 안나고 괜찮았어요. 양이 혜자입니다ㅎㅎ",5
잘 먹었어요,5
맛있게 잘먹었숩니다,5
서비스 굿 맛도 굿굿,5
언제나 맛있게 매워요 ㅎㅎㅎ 배불,5
맛잇습니다맛잇습니다,5
매우 맛있읍니다 강추,5
잘 먹었습니다 많이 파세요,5
맛있어요 굿굿 또시킬게요,5
사장님 저 완전 좋아하는곳인데..머리털이겠죠..?나왔어요..,4
맛나게 잘 먹었습니다! :),5
어우 여기는 진짜 맛잇더라구여ㅋㅋㅋㅋ짱!,5
배달이 빠르고 맛있었어요!,5
맛있고 양도 푸짐해요!! 집 앞이라 따뜻하게 잘 먹었습니다. !,5
묵은지가 특히 맛있고...매운 소갈비찜도 매우 맛있다.,4
맛있고 양많아서 다시또 시켰었는데 이번에는 소스가흘러나온건지 되게 뭐가 많이 묻어져서 왔네요?ㅠ 넘해요,2
너무맛있습니다. 나무잘먹었습니다 감사합니다,5
언제먹어도 맛있는 매운돼지갈비찜!,5
불고기도 너무마싯네요 ㅎㅎ 배달도빠르고  항상잘먹고있어요,5
여기 진짜 양도많고 맛있어요!! 두번째시켜먹는데 가성비 좋습니다!,5
맛이 변하지않아서 좋고 야끼만두가 딱 제입맛에 맞아여ㅠㅜ,5
양 하면 나홀로찜애 맛도 있고 최고 떡볶이가 평소랑 떡이 다른데 바꾸시길 잘하신듯 더 맛있어요!!,5
2이틀전에도 먹었는데 오늘 또먹어요! 너무 맛있어요 😄 수고 하세요!,5
든든하고 맛있게 먹었습니다 고기가 꽤 실해요,5
잘 먹었습니다 많이 파세요,5
맨날 먹게되는 음식 굿굿,5
엄청난 맛을 자랑하는 가게,5
맛있어요 굿굿 또시킬게요,5
맛! 양! 다잡았네요 점수100점,5
굳굳 너무마싯엇어요 ㅎㅎ,5
맛있게 잘 먹었습니다ㅎㅎ,5
잘먹었습니다 양도 많고 괜찮았습니다,4
배달도 빠르고 맛있어요!! 예전보다 훨씬 매워진것 같아요!!,5
제가 시킨 음식과 다른 음식이 왔는데 대처가 영업 끝났으니 다음에 시킬때 김치를 더 넣어주겠다는 말 뿐이고 어쩔 수 없으니 그냥 드시라고 하시네요 굉장히 억울하고 기분이 언짢네요 제가 제 돈주고 시킨 음식인데 그런 대응을 하시니 어이가 없어요 다음에 음료를 주시겠다고 하신것도 아니고 김치를 더 넣어주시겠다니 제가 김치가 없어서 연락 드린건 아니잖아요 처음 시켰는데 실망스럽네요,1
에구 돈만 버렸네 ㅎㅎ,1
맛있어요 굿굿 또시킬게요,5
비가와서 배달이 늦었어요 ㅠㅠ 콩나물 좋아해서 시켰는데 맛있게 먹었어요 ㅋㅋㅋ  반반으로 오니까 넘나편한것,4
처음 시켜봤는데 전반적으로 좋으네요~^^,5
고기양도 많고 맛있어요~!,5
잘 먹었습니다 많이 파세요,5
맛있어용 ㅎㅎ 잘먹었습니다,5
매콤하고 맛있어요. 밥에 슥 비벼서 먹으면 꿀맛,5
맛은 그냥 그렇고 양이 굉장히 적었어요. 고기가 4조각 정도 들어있음,3
남편이랑 술안주로 시켰어요~ 만들어서 먹어본적도 있지만 갈비찜이랑 닭도리탕 진짜 손 많이가는 음식이에예요 근데 이렇게 편하게 반반으로 먹을수 있다니 너무 좋네요 가격도 저렴하고 푸짐하고 맛도 좋아요 심지어 반찬인 떡볶기도 맛있어요ㅋㅋㅋㅋ 잘 먹었어요 번창하세요~~~,5
맛있어요 고기양이 많았음 좋겠어여 ㅠㅠㅠ,4
스트레스 풀려고 자주 먹어요 맛잇으유,5
굿,5
굿굿 또시킬게요 굿,5
하루 둿다가 먹엇는데도 개꿀맛,5
가성비 짱!!!진짜 맛있고 부드러워요 자주시켜먹을께용!!!,5
너무맛있게 잘먹었어요 또시켜먹으러구요,5
맛있게 먹었습니다,5
항상 맛있게 잘 먹고 있어요! 두개 시켜서 두끼 잘 먹었습니다^^,5
정말 맛있습니당!!,5
항상 맛있게 먹고 있어요!!,5
배달 시간 정확하고 양 많고 맛있었어요☺️ 잡내 안 나는 게 너무 좋네요~ 잘 먹었습니다!,5
양 정말 푸짐했습니다. 2만원어치라 그런가 배터질뻔 했네요.. 배달은 뭐 빠르게 잘 온 것 같습니다. 떡볶이 자극적이지 않고 양념도 괜찮았어요. 만두도 찍어먹으니 맛있었구요. 근데 갈비찜인데 갈비탕수준인것만큼 국물량이 너무 많았어요. 그리고 고기에 간이 하나도 베여있지않아서 고기익힌것에 간장맛 살짝나는 그런맛이었습니다. 충분히 쫄였다면 맛있었을텐데 왜 맑고 흥건하게 갈비찜으로 해서 보내주셨는지 흠.. 다음에 주문할땐 완전 쫄여서 보내달라고 요청해보고 다시 리뷰남기겠습니다. 지금 국물의 절반줄여도 배달오면 자작하게 남을거같네오,4
잘 먹었습니다 많이 파세요,5
👍,5
굿굿 맛있어요!!!,5
맛있게 잘 먹었어용~~!!,5
잘먹었습니다. 다음에 또 시킬께요,5
항상 가성비 좋고 맛닜어오,5
잘먹었습니다 감사합니다,5
맛잇어요. . . .,5
맛있게 잘먹었습니다 ~~,5
