reviews,scores
너무 맛있어요!!!^^,5
가성비가 좋다고 말할수 있으면 좋겠습니다,2
맛있었습니다. 다만 밥이 모자라서 바로하셨는지 따듯하더라고요. 그리고 밥양은 많아 배고픈게 아니라면 줄여달라고 하는게 좋을것 같아요. 생선 크기 대비 밥양이 많아서 밸런스가 안맞더라고요. 우동은 면발과 국물이 따로와서 좋았고요. 잘먹었습니다.,5
엄청 맛있어요! 와사비는 기본으로 이미 들어가 있기 때문에 싫으시면 빼달라고 따로 요청해야 할거에요.,5
요기요 이용 중에 다시 먹고 싶은 집은 손에 꼽는정도인데 길초밥이 그렇습니다. 손님 왔을 때 먹고 생각나서 재주문했어요. 깔끔하고 푸짐하구요. 맛있게 잘 먹었습니다.,5
맛있네요~! 초밥 비린거 있음 잘 못먹는데 비린초밥 하나도 없고 질이 괜찮네요! 많이 파세요~!,5
밥자체  초밥양념이 너무시큼하네요 후기가 너무 좋아서 처음주문했는데....,2
허겁지겁 먹느라 사진을 못찍었네요 ㅠㅠ  배달 빨리와서 좋았는데 초밥 들어있는 통 밑에 물이 있어서 그런지 초밥이 살짝 쏠렸는데 그래도 너무 맛있었어요!!,5
배달도 빠르고 맛도 괜찮아요! 새우튀김은... 진짜 통통하니 맛나네요!! 근데... 리뷰이벤트참여한다고 했으나 음...없네요.. 힝..,5
매번 초밥땡길때마다 시켜먹고 있습니당 맛있어요!! ㅎㅎ,5
매일 먹고 싶은 그맛...,5
초밥 만시키다가  정식시켜봤는데 역시 변함없이맛있네요 양이너무많아서 이렇게많이주셔도되나싶네요 ㅎㅎ,5
정말 맛있었습니다 초밥이 맛있습니다,5
잘먹었습니다! 서비스도 굿!,5
고기에서 쪼끔 냄새가 났는데 참고 먹을만했어요 그거때문에 별 하나 뺐어요! 다른 건 다 맛있었습니다~,5
여전히 짱이네요ㅎㅎ,5
맛    있     음,5
쇼비뇽블랑에 아주 맛있게! 회가 되게 고급지고 맛있어요. 대만족입니다아,5
배불리 잘 먹었어요. 배달예정시각보다도 빨리오고요.^^,5
배달도 빨리오고 맛있게 잘 먹었습니다◡̈👍🏻,5
비가와서 그런진 몰라도... 초밥이 다 박살 나 있더군요 ㅋ,4
처음 시켰는데 맛도 좋고 배달도 예상시간보다 빠르고 친절하세요 메모에 요청을 못적어 전화했는데 잘 응대해 주셔서 감사합니다,5
늘 변함없이 맛있는 회덮밥! 오늘도 잘먹었습니다^^,5
초밥 맛있었어요 양도 한끼식사로 배부르게 먹었어요  리뷰이벤트로 받은 초밥도 맛있었습니당 배달도 안내받은것보다 빨리 왔어요 초밥 땡길때 또 시킬게요!,5
언제나 맛있어요!!!,5
초밥 맛있습니다 양도좋고 맛도 좋아요,5
굿굿 회초밥 클라쓰 비율 대박 ㄷㄷ  왤케 많이 줘요? 존맛  근데 엄마한테 맛있다고 자랑하니깐  왜 회 먹냐고 회충 많다도 혼남요 ㅠㅠ  여긴 믿어도 돼져?  또 시킬게요!~!~,5
퇴근하고 집에서 맛있게 먹었습니다. 그런데 사시미는 뭐가 오나요?,5
한때 일주일에 두세번씩 시킨데인데  오늘 너무 실망스럽네요.. 밥이 너무 셔요,3
맛있게 잘 먹었습니다.,5
리뷰가 좀 늦긴했지만 역시 길초밥!! 언제나 시켜도 맛있어용!! 특히 저 튀긴과자같은게 올라간 초밥들이 맛있더라구요!! 추천추천,5
초밥 오랜만에 도전해봤는데 맛있네요~ 다음번에도 기회되면 시켜먹을게요!,5
냠냠냠냠냠냠냠냠냠냠,5
요청사항 잘 들어주시고 맛있음,5
너무 맛있게 잘 먹었어요!,5
점심특선 가성비 최고네요. 신선하고 맛있어요 우동도 미니인데 양이 적지 않아요. 맛있게 잘 먹었습니다,5
여기서 두번째 시켜먹는데 진짜 맛있네요,5
초밥 맛집이라 매달 찾아요!,5
맛있게 잘 먹었습니다~~,5
동생한테시켜줬는데너무맛있다고해요..정성스럽게보내주셔서잘먹었습니다  ..ㅎ,5
너무 맛있게 잘먹었습니다~~,5
리뷰이벤트 한다 해놓고 깜빡했네요 ㅠㅠ 맛있게 잘 먹었습니다!,5
맛있게 잘먹었습니다..,4
맛잇엇어요.배달도 생각보다 빠르네요,5
늘 항상 만족하는 곳이에요. 신선하고 든든하고 배송도 빨라요^^,5
맛있게 잘먹었습니다  배달도 잘 받았구요,4
"처음 시켜봤는데, 엄청 맛있네요~!ㅎㅎ",5
맛있어요!! 이벤트로 주신 초밥도 맛나게 먹었어요 우동도 국물이 많이와서 좋아요 포장도 꼼꼼하게 잘오고 배달도 빨랐어요,5
배달도 빠르고 푸짐하고 맛있었습니다 :),5
완전 맛있어요 히히히 진자 쵝오!!!!,5
회덮밥은 여기서만 먹습니다~,5
마싯쪄요!@!!@@@#,4
"맛있게 잘 먹었습니다, 초밥은 매장가서 먹는 걸 선호하다보니 길초밥 옛날에 자주가서 먹었는데, 코로나 터지고 식당자체를 안가다보니 약1년만에 다시 먹은거같아요,. 맛은 여전히 좋네요~",5
맛있게 잘 먹었습니다~,5
스시도 맛있고 배달도 빨랐어요!!! 소스 안올라간 연어초밥도 추가해주세용!!! ㅎㅎㅎㅎ,5
포장이면 포장 맛이면 맛 모양이면 모양 모두 만족합니다! 배달 초밥 먹으면서 이렇게 만족한 적이 없었네요! 맛있어요!,5
초밥은 여기가 제일 맛있는듯 ㅎㅎ,5
회덮밥도 맛있고 리뷰 초밥도 실하고 맛있어요!,5
푸짐하고 신선하고 맛있었어요 초밥도 맛있었는데 돈까스도 너무 맛있었어요 약간 옛날과 요즘 일식 돈까스의 중간느낌이었는데 소스가 진짜 맛있었어요 다음에 돈까스는 무조건 추가해서 먹을거 같아요 잘먹었습니다,5
맛있게 잘 먹었어요~!,5
요청사항도 잘 들어주시고 초밥 너무 맛있게 잘 먹었어요 서비스도 감사합니다~~,5
포장도 꼼꼼하고 배달도 40분만에 왔어요! 두번째 시켜먹는건데 맛은 배달초밥중에 제일 맛있는것 같아요👍🏻👍🏻,5
맛도 맛이지만 포장도 너무 정성스럽게 와서 깜짝 놀랐습니다..! (감동) 왜 평점이 높았는지 알겠더라고요~~~ 앞으로 초밥은 여기서만 먹을게요!,5
아부리 초밥 엄청맛잇었어요 (덴까스 얹어진 초밥) 회도 도톰하고 고소해요 🍣🍣🍣 그리고 회간장으로 주셔서 더 감칠맛있었고 우동 양도 넉넉해요 많이 배불러요! 빈 그릇 하나 주셨는데 용도를 잘 모르겠네요 엄청 맛있게 먹었어요 ㅎㅎ 면도 따로주셔서 안 불어서 좋았고요.,5
정성스럽게보내주셔서잘먹었습니다 ..😊,5
오늘은 촛물맛이 좀 강한거같아요 우동국물은 두개루나눠주셨으면좋겠어요,5
배달초밥은 무조건 여기입니다,5
익스프레스가 아닌데도 배달이 항상 빠르네요 그리고 항상 맛있어요 벌써 5번은 넘게 시켜먹은 것 같은데 매번 맛있는 식사 할 수 있었습니다,5
면 하나도 안 불고 ㅜㅜ 초밥도 여전히 존맛입니다 감사해요 👍🏻👍🏻,5
여전히 맛있습니다🥲🥲,5
밥이 좀시큼한편인데 맛있었어요,4
맛있어요 싱싱하고 푸짐해요,5
처음 시켜 먹어봤는데 배달도 예상시간보다 빨리오고 너무 맛있었어요!!! 또 먹고싶은 맛이에요! 다음에도 또 시켜 먹을게요~~,5
맛있었어요!! 양도 많았고 친구도 맛있게 잘 먹었다고 하더라고요!,5
넘 마싯서요.... 양이 부족한 건 제 위가 크기 때문이에요....,5
초밥 추가 이벤트까지 있어서 든든하게 먹었어요. 초밥은 길초밥이 짱이에여,5
두 곳에서 특초밥으로 시켜봤는데 길초밥 승리요ㅋㅋ초밥도 맛있었고 우동 퀄리티 무엇? 면발 쫄깃통통 담엔 본품으로 시켜야겠어요,5
오늘도 맛있게 잘 먹었습니다.,5
황새치불은사랑입니다,5
회사사람들한테 칭찬받는 초밥집입니다. 항상 요구사항 잘 들어주셔서 감사합니다~,5
맛있어요~ 도톰하고 좋네요 ㅎㅎ 서비스도 잘먹었습니다,5
포장도 이쁘게 잘오고 흐트러지지도 않았어용 맛도 최고! 또먹을래요,5
너무 맛있어서 리뷰이벤은 먹고 사진 찍었네용  너무 맛있어요♡,5
"아주 괜찮았음당, 맛, 양 등등",4
맛 적당하구 가격대비 양은 많은 것 같진 않아요 그냥 다 아는 맛 느낌의 초밥! 무난하게 먹을만해요~ 잘 먹었습니다~,4
아주 맛있었습니다 나중에 또 시켜먹을게요,5
잘먹었습니당잘먹었어용,5
집근처라서 도림천 걸을때보고 이사온지얼마안되서 시켜먹어봤는데 개존맛ㅋㅋ진짜 초밥은여기서먹어야겠네요 싱싱해요 맛있어어 튀김위에뿌려진초밥,5
맛있게 잘 먹었습니다,5
"우동도 국물 양이 많아서 졸구요 초밥은 정말 양, 맛 모두 챙길 수 있는 몇 안되는 곳입니다",5
잘먹었습니다~~,5
초밥 우동 넘 맛 있어요. 서비스 초밥은 불맛도 좋고  맛나요~회가 두툼하고 밥알도 탱글탱글 둘이서 배부르게 맛나게 먹었어요 감사합니다,5
항상 맛있게 잘먹고있습니다~!,5
어제 저녁에 먹고 그리워서 점심에 또 시켰어요!!너무 맛있고 배달도 빠르고 좋습니다!! 다음에 자주 이용할게요👍,5
양도 많고 맛있어요! 물도 주셔서 감사해요,4
회가 진짜진짜 많아요 맛도 있고 배달도 엄청 빨리주셔서 넘 감사합니다 회덮밥안에 계란말이는 제 스타일은 아니네용ㅎㅎ,5
와 진짜 양도 많고 맛있었어요! 회도 진짜 많았고 최고였습니다! 다만 한가지 아쉬운 점이 있다면 리뷰이벤트를 한다고 했는데 서비스가 없어서 그 부분이 약간 아쉬웠습니다,5
맛잇게 잘먹엇습니다,5
간만에 왔네요 세상에 맛있는게 너무 많아서 ㅠㅠ 여전히 초밥 맛있고 빨리 도착했습니다 :),5
믿고먹는 길초밥 항상 맛있어요,5
배달도 빠르고 친절해요. 장국 쪼마난거 먹다가 국물 많은 우동주는데 국물 안모자라서 넘 좋아요. 요청사항도 잘 들어주십니다.,5
맛있아요 준수합니다 배달빠름ㅁ,5
헙쳡쳡 맛있게 먹었습니다^^*♡ 믿고 시키는 길초밥 메뉴,5
맛있게 먹었습니다.,4
너무 맛잇게 잘 먹었습니다!!!! 양도 푸짐하고 좋아요~!,5
정말로 맛있게 잘 먹었습니당 !!,5
초밥 좋아하는데 자주 시켜먹어야겠네요ㅎㅎ 맛있어요!!,5
배달도 빨리 오고 초밥 하나하나가 다 맛있었어요!!,5
굿굿 아주 죠습니다,5
가격대비 퀄이 좋아요 맘에 듭니다 맛있어용,5
배달두 빠르고 맛있게 잘 먹었습니당 ㅎㅎㅎ,5
맛있게 잘먹었습니다.슈퍼클럽 가입하고 10번중 3분의 2는 길초밥 시켜먹는 단골입니다.ㅎㅎ,5
맛있오요 굳굳bbbb,5
맛있어요~ 회덮밥에 회짱많음,5
맛잇게 잘머것습니당,5
배달어플로 초밥전문집에서 처음 시켜봣는데 정말 맛있어서 놀랏네요!,5
흐어 ㅠㅠㅠ 우동도 너무 맛있고 초밥 하나하나 다 맛있었습니다! 앞으로도 재주문할 거예요!! 번창하세요 ㅎㅎ👍👍👍👍,5
오늘도 맛있게잘먹었어요  새우튀김도 맛있었어요,5
비오는데 배달 완전 빨라서 놀랐음 열어보고 양에 두번 놀랐음 맛을보고 반해버렸음 ㅠㅠㅠ 순삭하고 리뷰쓰러왔어용 서비스 초밥 징짜 맛나여 리뷰 꼭 쓰세여 ㅠㅠ,5
너무 맛있게 잘 먹었습니다!,5
진짜 맛있어서 울어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 초밥 위에 튀김가루는 뉴구의 아이디어일까요? 상 드려야해요🏆 칭찬 또 칭찬합니다!👏👏👏 미니우동이 아니라 거대우동 아닌가요? 우동도 맛있어유😘 덕분에 행복한 점심식사였습니다💕,5
맛있어요 다음에 초밥 먹고싶을때 여기서 주문해야겠어요,5
오늘도 너무 맛있었어요!!! 특히 새우튀김이 진짜 맛있어요  안드셔본 분들 다들 드셔보세요 새우 통통하고 진짜 맛남ㅠㅠㅠ 연어며 새우며 재료 좋은 거 쓰시는게 느껴져요ㅠㅠㅠ 근데 혹시 연어정식 점심에만 가능한 메뉴인가요..? 1인분 정식 메뉴에 있어서 주문했는데 영수증에 점심특선이라고 찍혀있어서ㅠㅠ 제가 모르고 저녁에 시켰는데 해주신건가 해서요ㅠ,5
알러지있다고 말씀드리니 메뉴변경도 해주시고  정말 맛있었습니다. 다음번에도 시킬 의향이 있습니다,5
맛나게 잘 먹었습니다! :),5
맜있었어요!! 다시 시킬 위향 있습니다!,5
맛있게 잘먹었습니다,5
매주 먹는데 먹을때마다 너무 맛있어요! ^^,5
확실히  마트초밥이랑  다르네요 존맛탱,5
맛있고 양도 많아서 좋아요!,5
양도 많고 맛있게 잘 먹었어요!,5
너무 맛있어서 일주일에 한번꼴로 시켜먹어요 ㅎㅎ👍👍,5
너무 맛있고! 잘 먹고갑니다,5
"양도 많고 맛있었습니다. 배송은 살짝 오래걸렸지만, 추천합니다!",5
아주 맛있게 잘 먹었습니다...,5
이사와도 여전히 단골 예약입니다 신대방까지 배달이 되서 다행이네요ㅋㅋㅋ,5
배달초밥 만족한 경우가 별로 없었는데 정말 좋았어요 맛과 양 모두 만족스러웠습니다,5
배달이 진짜 빨라서 놀랐어요 너무 맛있게 보여서 몇 개 먹고 찍어서 사진이 부족해보이네요ㅠㅠ 완전 맛있었어요!!!!!!,5
잘먹었습니다~ ㅎㅎ,5
다이어트를 포기하게 하는 회덮밥입다.엄청 선전하고 다닙니다.,5
맛있어요! 든든하니 배도 차요,5
광어 하나빼고 참치 하나 더들어가면 완벽할듯,4
초밥 정말 맛있었습니다. 배달로 온 초밥도 이렇게 퀄리티 좋을 수 있구나 하면서 잘 먹었습니다~!,5
넘나 맛있는집 !! 배달도 빠르고 좋아용,5
오늘도 맛있게 잘먹었어요!!,5
초밥 배달은 무조건 여기입니다 앞으로도 연어정식에 서비스로 오는 불새치초밥 까지 너무 맛있어요,5
초밥은 예상보다 좋았습니다.  생선도 두툼하고 밥도 적당했어요. 우동은 그냥 평범한 느낌으로 다른걸 먹어볼껄 싶었네요,5
맛있게 먹었습니다~ 밥이 좀 세게 뭉쳐져서 아쉬웠어요ㅜㅠㅜ,4
아 스시 너무 좋아요 맛있습니다 ㅋㅋ,5
초밥이 먹고 싶을땐 항상 이곳에서 시켜먹습니다 가격도 착하고 구성도 좋고 맛도 항상 동일한 퀄리티는 내는 반가운 음식점입니다,5
배송도 빠르고 맛있네요 ㅋㅋ,5
항상 맛있는 회덮밥을 먹을 수 있어 감사합니다.^^,5
믿고먹는길초밥 맛있어요,5
구성도 좋고 정말 맛있었어요! 성게가 먹고싶어서 시켰는데 엄청 신선하더라구요 ㅎㅎ 감사합니다,5
맛있게 잘먹었습니다,5
혼자먹을 양의 크림새우파는곳이 없어서 한참찾다 주문했는데 너무만족했어요 양도가격도 딱이네요 그리고 리뷰이벤트로 주신 초밥이너무기대이상이라ㅋㅋ 다음엔 따로 단품으로시켜서 먹고싶네영 잘먹었습니다,5
너무맛있습니다~~~~,5
초밥만먹기 부족할거같아서 회덮밥도시켰는데 양이많네요 ㅎㅎ 맛있어서 다먹었습니다,5
항상 맛있게 먹고있어요.. sz 양도 많고ㅠ 너무 맛있습니다 ..! 최고 번창하세용,5
초밥 생각날 때마다 여기에서 주문합니다!,5
자주시켜먹는데 양도많고 괜찮아요,5
여기 회덮밥 진짜 맛있음,5
너무 맛있게 먹었습니다~^^,5
너무 맛있고 배달도 예상시간보다 한참 빨리왔네요,5
"항상 시켜먹는 곳이에요, 너무 맛있어요!",5
항상 잘먹고있습니다.,5
참치가 너무좋아요. good!!,5
맛 배송 모두 완벽해요~ 늘 잘 먹고있습니다,5
점심 메뉴 회덮밥 우동 처음 먹는데 푸짐하고 맛있네요 비빔장도 넉넉히 보내주셔서 좋고 앞으로 점심메뉴로 자주 먹을 거 같아요,5
집근처 초밥집인데 양도 푸짐하고 진짜 맛있어요 ㅎ여기만 가는데 배달앱에도 있어서 혼자 먹기도 좋아요,5
연어를 좋아해서 항상 연어초밥이나 연어회덮밥을 시키는데요 황새치불초밥도 너무너무 맛있어요! 리뷰를 안쓸수가 없게 만드네요. 연어도 항상 푸짐하게 주셔서 너무나 행복해요. 항상 응원할께요!,5
덕분에 오늘도 맛있는 점심 했어요 따봉과 감사함을 전합니다,5
양도 많고 연어회가 살살녹음  맛 있는 집^^,5
맛있었는데 와사비가 너무 듬뿍들어갓어요,4
항상 믿고 시켜먹는 초밥집...! 빠른 배달과 맛 감사합니다!,5
생선 큼지막하고 깔끔하고 맛있네요,5
너무 맛있게 잘 먹었어요.다이어트하는 울 아들과 둘이 나워 먹어도 될 만큼 양도 넉넉하고 배달시간도 빨라 강력추천합니가.,5
잘먹었습니다ㅎㅎ 또시킬게여,5
awesome!!!,5
요청사항 잘들어주셔서 잘먹었어요~ 다만 원래 먹던곳보다 연어는 살짝 별로인듯...,4
맛있게  잘 먹었습니다.,5
빠른배달 맛있는 음식 감사합니다~!!,5
여기가초밥젤맛잇음 ㅋㅋ,5
잘 먹었습니다 양도 많고 좋아요,5
모두대만족했습니다 재구매 백퍼,5
맛있어서 든든하게 잘 먹었어요,5
맛있게 잘 먹었습니다!ㅎ,5
초밥 무난하게 맛있어요~ 우동 작은 걸줄 알았는데 엄청 커서 놀랐어요.,5
"말해뭐해 믿고 먹는 길초밥❤️ 신림 살다가 본가로 들어가게 될때마다 길초밥 배달 못 시켜 먹게돼서 우울했는데 다시 신림 오게돼서 행복해요,,",5
오늘 또 시켰어요 여전히 푸짐하고 맛있어요!,5
처음 시켰는데 맛있게 잘 먹었습니다. 포장 주문이 되서 앞으로도 초밥 생각나면 여기서 먹을려구요,5
"저희식구들 초밥은 항상 길초밥입니다. 너무 맛있고, 싱싱해서 항시 팬이예요. 이번에도 푸짐하게 챙겨주셔서 좋아하는 연어도 실컷먹고 불맛초밥 서비스도 감동하며 맛나게 먹었습니다. 번창하십시오~또올께요~",5
역시 매번 맛있고 서비스 좋아요,5
"지극히 개인적인 입장에서 리뷰를 적을께요.  -배달  저녁시간인데도 불구하고 주문한지 30분 정도 만에 배달이 와서 감동이었습니다.  -맛(스시) 사람마다 비린내에 민감한 정도가 다르겠지만, 스시가 담긴 통을 열자마자 비린내가 확올라왔습니다. 그리고 배달 시간을 고려했을때 이렇게 건조하게 마르기는 힘들텐데 겉면들이 다 말라 있었고, 대부분의 스시에서 비린내가 심하게 났습니다.  -맛(우동)  특선을 두개를 시켰는데 면은 개인포장이면서 왜 국물은 같이주는지.. 따로 먹을 그릇이 없는 상황이었다면 조금 당황스러웠을것 같습니다.",1
예상보다 배달이 빨랐고 회 적당히 두껍고 맛있습니다! 특히 새우종류가 맛있네요,5
맛있어요! 근데 배가 너무 고파서 사진 찍는 걸 까먹었어요 ㅠㅠㅠㅠ,5
오랜만에 시켰는데 변함없는 양과 맛이네요 잘먹었습니다,5
밥이 흐트러지지않고 회덮밥도 섞이지 않고 잘 가져다 주셨어요 그리고 넘 맛나네요^^,5
맛있었습니다~ 그런데 배달이 늦게 오는건 괜찮은데 초밥의 밥이 조금 딱딱해져서 아쉬웠어요,5
"솔직하게 리뷰 작성하겠습니다. 돈까스는 너무 느끼하고,  소스 또한 느끼하네요. 그리고 샐러드 또한 그 느끼함을 잡아주지 않고요. 스시 2 피스는 괜찮았습니다. 다음번엔 스시 도전해보겠습니다.",3
회랑 야채랑 알차고 맛있었고 서비스 초밥도 너무 맛있었어요!,5
오늘도 넘넘 맛있어요ㅠㅠ 양도 가격도 맛도 다 너무 만족입니다!!,5
늘 맛나게 잘 먹고있어요~👍,5
맛도  양도 풍부하게  너무 맛있네요,5
맛있고 항상 만족합니다,5
맛있어요.! 리뷰이벤트도 감사합니다 !!,5
맛있게 먹었습니당!!,5
초밥 위에 올라간 회가 진짜 크고 서비스로 주신 초밥도 너무 맛있었어요!! 밥 양은 조금 많은 편이라 다음에 주문할 땐 밥 양 조절 요청드려야겠어요ㅎㅎ!,5
맛있어요      !,5
배고파서 먹느라 급하게 찍었습니다ㅠㅠ  너무 맛있어요 앞으로 자주 먹을 것 같아요 번창하세요~~~!!,5
맛있어요 왕푸짐~~~,5
맛나게 배불리 잘 먹었습니다~ 로켓배송 왔네여,5
맛있어요,5
처음인데너무맛있게잘먹었습니다~ 배달도빨리왓어요~,5
초밥 당길때마다 항상 여기서 주문합니다 연어초밥 정말 맛있어요,5
매주 시켜먹는데 맛과 양 회의 퀄리티 변함없이 늘 훌륭합니다!  오늘도 맛있는 한끼 감사히 먹었습니다^^,5
시켜먹을때마다 항상 맛있습니다,5
신림 최고 초밥집임,5
정말 맛있었습니다. 개인적으로 회나 초밥은 배달했을경우 맛과질이떨어진다는 편견이 많았고 정말 먹고싶은데 찾아가지못하는 사정때문에 배달했을경우 맛과질에 실망을 많이한적이있어서 잘안시켜먹는데 요즘같은때 돌아다니기 좀 그래서 리뷰를 한참둘러보다 시키게 되었습니다. 그런데 길초밥은 반신반의하는 마음으로 시켯는데 그 편견을 깨주는 곳이엇더군요. 정말 맛있엇습니다. 회랑 초밥을 환장하고 좋아하는편이라 초밥집을가도 보통3~40피스는 혼자먹는편이라 양은 좀 적엇지만 정말 맛있엇습니다. 요즘 힘드시겠지만 이맛 이서비스 유지해주셧으면합니다.,5
맛있게 잘먹었습니다 ㅎㅎ,5
길초밥짱 제일 맛있어요,5
저번에 처음 먹고 맛있어서 재주문 했는데 역시나 맛있네요 ㅎㅎ,5
회가 살아있네요 ㅎ 가격이 좀 비싸지만...초밥은 여기가 진리인듯...,5
맛있어요오 초밥은 여기가 짱,5
초밥 항상 맛있어요!! 요청사항 들어주셔서 감사합니다,5
배송도 빠르고 맛도 너무너무 좋습니다!! 잘 먹겠습니다~,5
회 엄청 많아서 맛있고 기분 좋았습니다!!,5
항상 맛있는 초밥집. 오늘은 웬일인지 소고기초밥에서 고기잡내가 약~~간났어요. 다음엔 안그럴거라믿습니다.,5
맛있어용!!! 재주문 할꼬에용~~!!,5
배달임에도 불구하고 살아 날뛰는듯한 신선함에 네타와 샤리의 적절한 조화까지... 이것은 배달이지만 배달이 아니었다,5
포장했는데 맛있어요!,5
믿고먹는 길초밥!! 요청사항도 다 정확히 들어주셔서 최고!!,5
망가진 초밥 하나 없이 깔끔하게 잘 배달됐네요. 맛있게 잘먹고 또 하루를 마감합니다.,5
회도싱싱하고 맛도싱싱하네요,5
오늘도 역시 맛있네요 ㅎㅎ 연어 좋아해서 배달로도 많이 먹어보고 까다로운 편인데 추천합니다!! 넘 맛있어요!!!ㅎㅎ,5
항상 맛있게 먹고 있어요 밥 간을 선택 할 수 있거나 조금 덜 했음 좋겠어요,5
한 숟갈에 회 한점씩 올려서 먹어도 회가 남을 정도로 양 많이 주시네요~ 담에 또 시켜먹을게요 맛나게 잘 먹었어요^^,5
맛있었어요 소고기초밥은 전에가 좀 더 맛있는것같아 아쉽지만 그래도 맛있게 잘 먹었네요 아!그리고 미니우동 와야하는데 장국 왔어요ㅠㅠ,5
배달두 ㅃㅏ르구 ㄴㅓ무 맛있습니다~~,5
리뷰보고 주문 하였는데 기대만큼 맛있네요! 리뷰이벤트 초밥도 맛있었어요 ㅎㅎ,5
"맛있고 배도 부르고, 배달도 빨리왔어요!! 우동면과 국물도 따로주는 센스!! 추천합니다~~",5
정말 맛있어요ㅎㅎㅎ,5
항상 맛있어요 흰살생선이 특히 맛있습니다,5
배달이 빨리와서 좋았어요. 길초밥은 직화초밥이 다른가게랑 차별화를 둔만큼 직화초밥 때문에 더 주문 하는거 같아요. 새우도 큼직하고 회도 신선했는데... 소고기는 이날 못 먹을정도라 뱉었네요... 오래된 고기인거 같고. 씹을때마다 쿰쿰한 맛이 나서... 여기서 소고기 초밥 이런적은 처음이라 당황스럽네요.,4
신선하고 맛도있고 잘먹었어요,5
어젠가 그저께 시켜먹었어요 대존맛탱ㅠㅠ 미쳤어유,5
배달도 빨랐고 깔끔하고 맛있었어요.. 강추합니다^^,5
강추!!! 혼밥하기 딱임,5
너무너무 맛있어요!!,5
다시 시켰는데 역시 너무 맛있네용,5
맛있엇어요! 배달도 예정보다 20분정도 빨리왔고 서비스도 주셨어욯ㅎㅎ 담에도 시킬게요!,5
진심 초밥집은 여기가 젤 갑인거 같아요. 다음에 또 시켜먹을게요!,5
황새치불초밥 진짜 멋있어요!!배달도 빨리오고 맛있게먹었어요!!,5
관악구 초밥은 길초밥.,5
초밥 진짜 맛있어요 남편이랑 덕분에 맛있는 한 끼 먹었습니다 번창하세요!!!!,5
오랜만에 먹었는데 맛있었어용,5
정말 맛있어요!!! 급하게 먹어서 사진을 못찍었네요ㅠㅠ,5
정말 맛잇어요!!!!!!!!!!!,5
진짜 초밥집 중에 최고에요. 여기서만 시켜먹어요. 원래 생새우나 연어도 잘 못먹는데 여기꺼는 너무 맛있어요. 비리거나 느끼한 적이 없음,5
맛있었어요 배불러요!,5
맛있게 잘먹었습니다!!,5
맛있네료너무~~ 잘먹엇습니다,5
초밥과 우동 모두 맛있었어요!,5
맛있는 초밥과 회덮밥을 빠르게 먹게해 주셔서 감사해요. 매번 느끼는 거지만 정말 맛있습니다~^^ 늘 번창하셔요!,5
초밥은 길초밥에서만 먹어요~,5
늘 주말에 마무리할때 시켜서 소주 한 잔 하곤합니다. 배달시간도 정확하고 뜨끈한 우동국물도 좋구요.,5
맛있게 잘 먹었어요~ 배달도 빠르고 요청사항도 잘 들어주셔서 감사해요~!,5
초밥 다 맛있었습니다! 우동도 잘 먹었어요. 앞으로도 자주 시킬게용,5
배달도 빠르고 맛있어요 양도 많아요,5
먹을때마다 존맛탱. .,5
빠르고 친절하고 맛있음!!! 여긴 생수를 주ㅓ서 좋아요 항상 잘먹고있습니다~,5
초밥배달은 여기서만 먹어여 오늘도 맛있었어요👍👍👍👍 회덮밥은 처음 먹어봤는데 회 식감도 좋고 양이 꽤 있네요😍,5
그저 꿀맛입니다🥲🥲,5
회도 엄청 많이 들어있고 양도 푸짐한데 맛도 좋았어요👍진짜 양심 장사 하시는게 보여요. 종종 시켜먹을게요,5
맛있게 잘 먹었어요 앞으로도 자주 찾을게요,5
잘먹엇습니다 감사합니다,5
"우선 배달이 누락되었던거 같아요. (배달이 방금 되었다했는데 시간이 조금 지나고 배송이 되었거든요. 배달 장소랑 길초밥의 거리가 그다지 멀진 않았거든요..!) 본 시간보다 늦게 배달되었구요 전화드렸더니 빠르게 응대 해주시긴했어요 ! 음료도 하나 더 주셨구요. 날씨 탓인지 바쁘신 것 같았는데, 빠른 응대에 감사합니다 ..! (배는 너무 고팠어요 ...) 맛은 너무너무 좋네요! 잘 먹었습니다.",5
먹다가 중간에 사진 깜빡해서 찍었네요 ㅋㅋㅋ 저는 초밥 먹으면 이제 여기만 먹어요 ㅎㅎ 리뷰 초밥도 너무 맛있구,5
잘 먹었으요융 ㅎㅎ,5
초밥 생각날때마다 주문하는 곳이에요! 종류도 다양하고 너무 맛있습니다 :) 잘먹었습니다!,5
잘먹었어요 항상 맛있어요,5
전체적으로 갠춘합니다 양은 보통이고 배달은 조금 걸리네요 하지만 재주문의사 있습니다. 확실히 맛있어요,5
"맛, 양, 맛 모두 좋아요 다음에 또 시킬게요",5
비오는데 배달 고생하셨습니다 초밥 맛은 대체로 좋은데 약간 포장이 너무 저렴한 느낌이랄까요. 보너스로 주신 초밥은 정말 입에서 녹았습니다.,5
아들이 계란초밥  맛있게 먹었어요.  소고기 초밥도 맛있게 먹고~~^^ 간단하게 잘먹었어요,5
맛나게 먹고 있습니다^^,5
쏘쏘하다 막 특별하게 맛있다 이건 모르겟어요,3
